salary,company,jobname,jobcont,jobid
25000-29999/月,星河控股集团有限公司,土地拓展人员（经理、主管、专员）,职位描述：工作职责：1、考察深圳房地产市场，拓展政府关系，建立信息渠道，获取土地信息；2、收集区域的城市规划、政策等相关信息，并进行分析整理，并完成各项专题研究；3、组织项目可行性研究，研究房地产市场、投资环境、竞争对手、组织项目收益测算，评估项目可行性；4、组织、参与政府的招拍挂工作，获取土地；5、组织、参与收购项目的商务谈判、协议编制、风险控制；6、完成上级交办的其他工作。岗位要求：1、本科及以上学历，专业不限，有项目资源者优先考虑；2、在房地产开发企业从事土地拓展或城市更新工作3年以上；3、担任土地拓展团队主要负责人1年以上（经理岗要求）；4、成功运作1个以上中大型项目土地拓展工作者优先；5、熟悉不同方式拿地政策、流程及实务（尤其是城市更新）；6、良好的沟通、组织及开拓能力；7、根据工作经历和能力不同，可选择经理、主管或专员岗。职能类别：房地产项目/开发/策划经理其他举报分享,14
20-30万/年,星河控股集团有限公司,拆迁人员（专业经理、主管）,职位描述：任职要求：1、大专以上学历，专业不限；2、3年以上城市更新项目拆迁谈判工作经验，熟悉深圳城市更新相关法律法规政策；3、沟通谈判能力突出，具有一定独立开展项目拆迁谈判能力，抗压性强；4、有驾照，懂广东话、客家话者优先；5、根据工作经历和能力不同，可提供经理、主管和专员岗。职能类别：其他举报分享,9
80000-150000/年,星河控股集团有限公司,司机,职位描述：岗位职责：1、负责公司车辆的安全驾驶工作；2、根据行政人事部用车安排完成指定任务；3、负责所辖车辆的保养、维修、年检、保险办理、报废、日常使用协调及登记，并建立台账。任职资格：1、高中以上学历，***；2、3年以上驾驶经验，B类以上汽车驾驶执照；3、精通车辆驾驶技术，熟悉车辆维修知识、市内道路状况，了解商务礼仪、保险理赔知识。职能类别：后勤举报分享,7
2万以下/年,星河控股集团有限公司,现场收款员,职位描述：岗位职责：1.负责组织收取项目销售收入款工作，编制资金收取日报表；2.负责组织结算项目销售刷卡业务以及与银联公司费用；3.督促按揭贷款的办理，及与有关银行中介的协调；4.按合同及有关规定，负责督促和落实销售资金的及时回笼。任职资格：1、大学专科以上学历，财务、会计等相关专业；2、3年以上财务会计相关工作经验，其中1年一年以上同岗位工作经验；3、有会计从业资格证。职能类别：出纳员举报分享,6
130000-250000/年,星河控股集团有限公司,策划主管/副经理,职位描述：岗位职责：1.负责收集相关机构信息、提供可选名单，参与机构评审等工作；2.负责城市公司策划机构、销售代理机构、广告媒体等的甄选工作；3.负责编制项目各阶段策划方案，包括项目定位、策划执行方案等；4.参与设计成果的评审工作；任职资格：1、大学本科以上学历，市场营销、经济管理等相关专业；2、3年以上营销策划相关工作经验，1年以上房地产营销策划管理工作经验；3、精通市场营销知识、市场调查知识、对房地产行业和产品有深刻理解、整合营销和策划。职能类别：市场/营销/拓展经理市场企划经理/主管举报分享,5
130000-250000/年,星河控股集团有限公司,销售主管,职位描述：岗位职责：1.组织制定项目销售目标和销售计划，做好销售管理工作；2.参与制定项目销售价格，对销售策略提出合理化建议；3.负责销售案场销售实施、销售控制管理以及销售质量管理工作；4.指导置业顾问业务工作，提升其销售业务及服务水平；5.负责各种销售表格的制订、整理、分析、汇总工作；任职资格：1、大学本科以上学历，市场营销、经济管理等相关专业；2、3年以上销售相关工作经验，1年以上房地产销售管理工作经验；3、精通房地产专业整合营销和策划、房地产项目的销售流程，熟悉市场营销知识和市场调查知识。职能类别：销售主管举报分享,4
3000-6000/月,星河控股集团有限公司,营销策划部资料员,职位描述：岗位职责：1、负责营销策划部资料的会签、建档、保存、借阅及检索工作；2、负责部门学习记录及会议组织、纪要整理；3、负责部门各项费用的报销；4、负责部门周报汇总的上报；5、负责编制部门培训计划，及组织执行。岗位要求：1、大专以上学历，专业不限；2、2年以上房地产开发企业同类工作经验；精通房地产营销策划流程和国家及相关行业法律法规，熟悉文件管理相关知识熟练使用常用办公软件；职能类别：销售行政助理资料员举报分享,3
5000-8000/月,星河控股集团有限公司,材料工程师,职位描述：岗位职责：1、项目材料设备进场验收；2、对样板、品牌、规格、参数、送检、施工使用现场取样、供应商数量及比例匹配、工艺工法等过程进行监控与管理；3、建立完整材料进场批次、数量、质检、不合格品退场记录。任职资格：1、大专以上学历，专业不限；2、有2年以上项目材料管理工作经验；3、认真细致，有责任心。职能类别：采购员资料员举报分享,1
20-30万/年,星河控股集团有限公司,规划报批经理/主管/专员,职位描述：工作内容：城市更新相关规划、报批及拓展业务任职要求：1、本科及以上学历，城市规划、建筑学等相关专业；2、从事深圳城市规划工作、经济发展、战略研究等相关工作5年以上，参与或完成各类型规划编制并有深圳市城市更新相关工作经验；3、有产业规划（工改工项目）工作经历者优先，熟悉市场分析、产业分析，懂规划设计；4、熟悉深圳市城市更新相关政策及操作流程，并对城市更新策略、城市产业发展趋势有独特见解；5、根据工作经理和能力不同，可提供经理、主管和专员岗。职能类别：其他举报分享,8
8000-15000/月,星河控股集团有限公司,计划运营副经理/主管,职位描述：岗位职责：1、根据集团年度经营计划，编制工作计划，保证计划的执行；2、负责项目开发计划运营的编制，并对项目计划完成情况进行监督、检查；3、组织公司流程体系的建立、维护和持续改进；4、组织合理化建议的推动及在城市公司的实施等工作；岗位要求：1、本科以上学历，工程管理类专业，三年以上大型房地产企业工程管理或计划管理经验；2、精通企业运营管理，计划管理、流程管理等模块，精通流程精细化完善改进方法，对流程的宣导及监督执行有丰富的经验。职能类别：其他举报分享,0
8000-16000/月,星河控股集团有限公司,客服经理/主管,职位描述：岗位职责：1、负责客户关系的维护与开发管理；2、负责客户咨询、投诉等监督检查工作，发现问题及时处理；3、负责客户突发事件的处理；4、负责大客户关系的重点维护和管理；5.、负责会员管理及《星河会》会员俱乐部的日常运作；6、统筹物业、项目工程部参与协调项目房屋接收工作。任职资格：1、大学本科及以上学历，专业不限；2、8年以上客户服务岗位工作经验，3年以上客户服务统筹管理工作经验；3、服务意识强，沟通能力和组织协调能力佳。职能类别：客户关系经理/主管举报分享,2
30000-39999/月,星河控股集团有限公司,互联网公司数据部经理,职位描述：1、输入挖掘用户行为、属性；建立用户标签体系，建立相关的预测模型，为商业应用提供数据驱动；2、对目标用户进行深入分析，找出不同类型用户的特征及规律，提供相关数据分析报告；3、搭建用户行为/属性的数据库，做好数据分享；职位要求：1、5年以上数据分析和数据挖掘相关工作经验，对数据与业务方面有足够的敏感性，有较强的独立思考能力2、精通至少一种以下数据库操作，如Hive/Mysql/Hadoop/Oracle等，熟悉相关数据分析/挖掘软件；3、有生活服务类移动互联网企业相关从业经验者优先。职能类别：其他举报分享,31
8000-15000/月,星河控股集团有限公司,策划经理,职位描述：岗位描述：1、负责项目总体的策划工作，完成公司的销售、租赁任务；2、拟定、执行项目营销策略、策略排期、费用计划，进行效果监控及改善；3、制定营销推广计划，对样板房、售楼处、模型、效果图等提出良性建议；岗位要求：1.大学本科及以上学历，营销、广告、中文或其他营销管理类相关专业优先；5年以上房地产项目营销策划与推广工作经验，独立操盘过2个以上地产项目；有写字楼销售、租赁策划经验优先；2、熟练掌握营销策划流程，熟悉市场竞争与发展状态，熟悉策划咨询、媒体行业、市场营销、营销心理学、公共关系、传播学等知识；3、具有较强的沟通协调与执行能力，较好的口头与书面表达能力。职能类别：房地产项目/开发/策划经理举报分享,30
6000-10000/月,星河控股集团有限公司,行政专员,职位描述：岗位描述：1.公司办公用品、饮用水等采购发放，低值易耗品管理；2.空间办公环境维护及督导，协助公司执行各项规章制度及秩序维护；3.固定资产管理，建立台账，对固定资产去向及使用不良情况进行登记，做好相关保养维护；4.空间入驻企业行政对接，相关事务处理；5.公司员工费用报销协助；6.协助完成规章制度及流程设计制定优化；7.会务、接待等活动组织协助；8.部门见的事务配合；9.其他领导交办事务。岗位要求：1.全日制本科以上学历，工商管理等相关专业毕业；2.3年以上大型企业行政岗位工作经验，至少1年行政主管级岗位工作经验；3.优秀的外联公关能力及组织协调能力，较强的人际沟通能力和团队精神；4.思路清晰，考虑问题细致有条理，工作态度端正、严禁负责、踏实敬业。职能类别：行政经理/主管/办公室主任举报分享,29
15000-19999/月,星河控股集团有限公司,企管计划岗（金融板块）,职位描述：岗位职责：1、参与金融集团计划体系的建立、维护和持续改进；2、参与管理评审，针对计划管理的执行、落实情况提出意见及建议；3、参与拟定集团经营目标，协调拟定集团本部及各子公司目标责任书，监督责任目标的实施；4、统筹编制工作计划，统筹总部各部门编制年度工作计划，分解整体经营目标，并定期对各部门重点项目进行追踪、检视；5、参与集团经营计划编制工作，监督实施情况。任职资格：1、金融、企业管理等相关专业，本科以上学历，硕士学历优先；2、3年以上金融行业战略分析、计划运营、经营分析相关工作经验；3、优秀的统筹管控、沟通协调能力，执行力及责任心强；4、良好的数据统计、报表制作和分析能力；5、有大型金融机构运营、企划管理经验者优先；6、没有金融行业相关从业经验者请慎投，否则为无效简历。职能类别：其他其他关键字：金融企管计划举报分享,28
10000-14999/月,星河控股集团有限公司,移动开发工程师,职位描述：1、负责互联软件的开发及维护；2、负责与外部系统接口的开发及调试；3、负责软件的日常优化调整；岗位职责：1、2年以上HTM5、IOS、Android、PHP一项或多项的开发经验；2、熟习SQL、MySQL、Oracle的一项或多项开发经验；3、2年以上互联网APP、微网站开发经验；职能类别：互联网软件开发工程师关键字：HTM5IOSAndroidPHP举报分享,25
150000-200000/年,星河控股集团有限公司,高级财务经理（投资管理方向）,职位描述：岗位职责：1、全盘负责投资公司/基金公司日常财务核算/管理工作；2、参与对投资项目的尽职调查，完成尽调报告，指出尽调中发现的相关风险并提出应对建议；3、对公司投资项目股权的持有、转让、退出等出具专业意见；4、建立和完善投资制度与流程；5、参与对投资项目的投后管理，定期提交已投项目的评估、分析报告及专业建议；6、参与投资项目谈判，完成投资项目的研究/分析报告，分析并规避投资项目的法律、税务、财务风险。任职要求：1、   一本院校本科以上学历，财务/金融/投融资专业；2、   中级会计师/注册会计师资格；3、   三年以上大型企业财务及投融资岗位工作经验，熟悉企业财务核算及管理工作；有知名事务所上市公司辅导、审计工作经验更佳；4、   掌握一定的财务和证券专业知识，具备对专业数据的敏感性，对相关行业发展态势有敏锐判断和独到见解；有投资项目尽职调查经验，能独立完成尽调报告；5、   熟悉PE、基金/GP、IPO及新三板操作规则及流程，了解投资业务相关法律、会计、税收规定；6、   能够使用金蝶财务软件，熟悉账务处理工作；可熟练使用EXCEL、PPT等OFFICE相关软件工具；7、   工作效率高沟通能力强，能够承担较大工作压力；8、   为人诚实正直，有较强团队合作精神和敬业精神。职能类别：投资/基金项目经理财务分析经理/主管举报分享,24
20000-25000/月,星河控股集团有限公司,孵化器运营经理,职位描述：岗位职责：1.	负责制定孵化器管理规章制度，办事流程，完善运营管理和服务体系；2.	负责入孵企业的监督，管理，跟踪考评，数据整理，资料档案等工作；3.	负责入孵企业的各类服务工作，对接外部服务的提供方，孵化器各类活动的组织；4.	与政府和各合作机构的联系，研究分析并获取各级政府机构对创业创新企业和孵化器项目的扶持政策，组织协助整理政府补贴和各类资质认证的申报材料，落实优惠政策；5.	负责政府机构和合作单位的参观，来访接待等工作；岗位要求：1.	本科及以上学历，工科或商科，管理类学科等，3-4年工作经验2.	具有众创空间，科技孵化器运营管理，创业企业培育服务，管理咨询等工作经验优先；3.4.	熟悉国家和各级政府关于高新技术产业和创业创新的相关法规和扶持政策，较强的公关能力，有和政府主管部门联系，沟通，接待等工作经验；具有项目申报，活动策划实施经验；5.	出色的人际沟通能力，善于团队合作，具有较强的责任心和上进心，较强的组织能力，语言和文字能力，逻辑思维能力和执行力强；6.	英语熟练，有海外学习工作背景优先；7.	形象气质佳，注重职业形象。职能类别：营运经理举报分享,23
25000-29999/月,星河控股集团有限公司,研发部经理,职位描述：1、负责互联网平台系统架构及核心代码的研发；2、负责平台技术发展的规划，并对行业新技术进行预研；3、负责研发部的统筹工作岗位职责：1、熟悉安卓/iOS客户端开发，熟悉H5轻应用开发2、3年或以上互联网产品研发经验，熟悉软件开发生命周期；2年系统架构设计经验3、有成功APP研发经验者优先；职能类别：互联网软件开发工程师关键字：移动互联架构设计举报分享,26
20000-30000/月,星河控股集团有限公司,财务经理（债权方向）（金融集团）,职位描述：岗位职责：1.负责财务部日常管理工作；2.协助财务总监制定年度财务预算，开展成本分析和财务分析活动，进行成本控制；3.全面负责帐务问题处理及税务的协调工作，对单位税收进行整体筹划与管理；任职资格：1.本科及以上学历，财会、金融等相关专业，具备中级会计师职称优先；2.5年以上财务管理经验，其中2年以上金融行业财务管理经验；3.具有小额贷、互联网金融、银行、证券、会计师事务所等相关行业工作经历者优先；4.熟悉会计、审计、税务、财务管理、会计电算化、相关法律法规；5.具有良好的沟通技能，工作细致，具有高度责任感和良好的团队协作精神。职能类别：财务经理举报分享,6
10000-12000/月,星河控股集团有限公司,会计主管/会计,职位描述：岗位职责：1.按公司财务制度及国家会计准则制单录入凭证，按月结账，出具报表；2.按照公司的制度，费用标准及审批权限，审核单据的合规性，完整性；3.负责按时纳税申报、报送税务统计报表、资料；4.审核预算内审报销费用，具体执行预算及控制预算内的经费支出，定期上报费用预算的执行情况。任职资格：1.本科及以上学历，会计或财务管理相关专业；2.2年以上小额贷公司、担保公司会计、财务相关工作经验；3.具备较强的财税专业知识和数据统计能力，word、Excel熟练；4.性格开朗，沟通能力强。职能类别：会计举报分享,5
20000-30000/月,星河控股集团有限公司,财务经理（股权方向）（金融集团）,职位描述：岗位职责：1.负责财务部日常管理工作；2.参与投、融资项目的财务测算、成本分析，配合制定投、融资方案；3.负责制定公司的税务计划；4.负责资金的筹措及合理、有效地使用资金；5.协助财务总监完善金融集团财务体系。任职资格：1、本科及以上学历，财会、金融等相关专业，具备中级会计师职称优先；2、5年以上财务管理经验，其中2年以上金融行业财务管理经验；3、具有股权投资及风险投资、会计师事务所等相关行业工作经历者优先；4、具有较强风险管控、成本控制能力；5、具有良好的沟通技能，工作细致，具有高度责任感和良好的团队协作精神。职能类别：财务经理举报分享,7
10-15万/年,星河控股集团有限公司,人力资源专员/助理,职位描述：1、大学本科以上学历，人力资源管理或相关专业。2、熟悉房地产公司业务，有城市更新旧改企业工作经验优先。3、有丰富的人力资源实务处理工作经验，有HR系统操作经验，熟悉招聘与培训优先。4、工作认真，细心，抗压能力强，有较好的文字处理及沟通协调能力，善于处理员工关系。职能类别：人事专员举报分享,4
30000-50000/月,星河控股集团有限公司,投行高级项目经理,职位描述：工作职责：1.	主导金融集团境内外并购项目、资本运作、股权投资业务；2.	负责项目研判、尽职调查、收益谈判；3.	协助投后管理工作。任职资格：1.	全日制硕士及以上学历，金融、财会、法学相关专业；2.	年以上券商投资银行业务部工作经验；3.	具有参与IPO项目、再融资项目或并购项目经验，熟悉新三板推荐、挂牌、定增等工作流程；4.	具有担任过执行项目的现场负责人经验的优先；5.	CPA或律师资格优先考虑。职能类别：投资银行业务举报分享,2
8000-9999/月,星河控股集团有限公司,法务主管,职位描述：1、岗位职责：1）负责公司日常合同文本、普通会签文件初审，建立合同台帐；2）负责各业务部门非重大法律风险信息对接，出具初审意见；3）参与审核各项目正式对外函件、出具对外授权文件，负责对正式来文进行风险评估；4）参与土地获取过程中的风险控制及前期尽职调查等法务工作；2、任职要求1）本科及以上学历，法学等相关专业；2） 2年及以上企业法务相关工作经验或者律师事务所从业经历；3）了解诉讼、仲裁等司法程序4）熟悉公司各类法律合同文书审核及管理工作工作地址东莞市塘厦樟木江街53号职能类别：法务主管/专员举报分享,1
20000-30000/月,星河控股集团有限公司,涉外法务经理,"职位描述：岗位职责：1.跨进资产及股权并购、PE股权投资等资本市场业务；2.参与公司国际业务的拓展谈判，起草相关交易文件，提出法律优化建议；3.涉外投资/并购项目的法律支持，参与法律尽职调查及出具针对性解决方案；4.为股权投资类项目及基金设立项目起草重要协议;5.股权投资项目的投后管理。任职要求：1.本科以上学历，法学相关专业，五年以上法律类专业工作经验,有海外留学背景优先；2.具有股权投资、上市公司并购等资本市场工作经验；3.有很强的法律分析能力，能独立撰写法律意见书、合同等专业法律文件。职能类别：法务经理举报分享",3
15000-19999/月,星河控股集团有限公司,研发工程师,职位描述：岗位职责：负责信息管理中心各IT软件和产品平台研发项目任务执行和跟进：1、负责对项目任务进行产品层面的分析和分解；2、负责完成产品需求说明书、框架设计或者部分开发；3、负责完成产品对运营的交付和培训；4、负责对产品运营和运维提供技术支持；5、中心其他交办事宜。任职资格：1、具有3年以上研发工作经验；2、具有2年以上互联网产品设计和研发经验；3、精通HTML/XML、Jsp、CSS、Java语言；4、熟悉Web Service、AJAX等技术；5、精通SQL或者Oracle数据的应用与设计；6、了解Photoshop、 Flash、Dreamweaver等软件的使用；7、熟悉linux和window的开发环境搭建和维护；8、具有良好的沟通协调能力；9、具有良好的文案能力；10、具有互联网会员中心开发和运营经验者优先。职能类别：互联网软件开发工程师软件工程师举报分享,16
8000-15000/月,星河控股集团有限公司,产业投资经理（雅宝）,职位描述：岗位职责1. 收集产业相关信息，进行行业研究分析的工作，定期提供行业分析报告；2. 协助制定行业的投资策略，搭建数据库，定期走访考察企业及相关市场，数据采集等工作。3. 参与公司对目标行业、企业、产品、专利技术等项目的调研活动，分析产业投资价值及其风险，进行产业成长性价值分析评估； 参与公司收购、并购等产业投资决策和实施工作。任职资格1、 大学本科及以上学历，金融、经济、财务或相关专业；2、 具有数据分析、处理、归纳技巧和能力，能够独立撰写投资分析报告；3、 学习能力强，具有团队合作精神和紧迫感，富有理想和激情，抗压能力强。职能类别：房地产投资分析投资/基金项目经理举报分享,0
10000-14999/月,星河控股集团有限公司,预算会计,"职位描述：岗位职责：1、配合组织编制集团全面预算，并跟踪分析，考核，评价财务指标预算执行情况，提出预警及管理建议；2、编制集团资金计划及跟踪计划执行情况；3、编制集团项目动态利润情况报告等财务管理报告；4、其他财务管理工作。任职资格：1、有知名房地产公司财务管理工作经验，预算管理优先考虑；2、熟悉EXCEL,有较高的熟练运用的水平；3、沟通协调能力较强；4、能吃苦耐劳，有团队合作精神。职能类别：会计会计经理/会计主管关键字：预算管理预算会计地产预算举报分享",15
60-80万/年,星河控股集团有限公司,互联网公司总经理,职位描述：1、本科及以上学历，计算机或管理类相关专业；2、具有互联网开发团队管理经验；3、具有成功的智慧社区平台或电商平台的规划及开发运营经验；4、熟悉“智慧社区平台”项目总体规划及系统集成研发相关工作，包括系统架构设计、技术实现、性能优化、数据库架构等；5、熟悉社区O2O平台和客户关系管理系统的构建；6、负责公司技术开发体系建设与技术管理。职能类别：首席执行官CEO/总裁/总经理首席运营官COO关键字：互联网公司总经理举报分享,17
3500-5000/月,星河控股集团有限公司,租赁专员,职位描述：岗位职责：1、负责所有资源的梳理和创客空间等非写字楼物业的租赁；2、负责配合代理进行租赁合同跟进等事宜；3、负责客户报道、维护、投诉处理等工作；职位要求：1、对于写字楼等物业租赁有一定的了解；2、对于流程及制度管理有一定的基础；3、有一定的文字功底；4、计划性强、有上进心、学习能力强；5、有较强的服务意识、团队意识，吃苦耐劳；职能类别：客服专员/助理商务主管/专员举报分享,18
4500-7999/月,星河控股集团有限公司,星光联创-韩语翻译,职位描述：韩语翻译岗位职责：1、游戏修改方案文件，中韩文互译；2、韩国开发针对修改建议的回复 中韩文互译；3、帮助公司与韩国合作伙伴的沟通；岗位要求：1、大专以上学历；2、精通韩语，有游戏公司从业经验者优先考虑；3、有较强的沟通协调及组织能力；4、学习能力强，能承受一定工作压力。深圳市星光联创网络科技有限公司(英文名称: XG ENTERTAINMENT )成立于深圳，旨在中韩两国游戏领域，培育扶持游戏商用化的国际化创新平台。XG公司的核心成员由游戏研发，游戏运营，教育，IT等方面10年经验以上的专业人员组成，对游戏产品的发行，运营，开发及对韩企服务支持具有丰富的经验。XG公司汇集了深圳为主，包含全国在内的30家以上游戏运营商和平台资源。XG公司所负责的中韩星光联创ICT创造中心，供有志于进入中国游戏市场的优秀的韩国游戏公司使用，XG公司是韩国手游产品进入中国市场的助推器和同伴者。中韩星光联创ICT创造中心是依据2015年2月深圳星河控股集团与韩国光州信息文化产业振兴院签订的战略合作协议指导下成立。旨在凭借韩国光州振兴院在动漫游戏产业，3D技术产业，ICT产业方面的领先优势，结合星河控股集团在打造的“房地产综合开发，商业地产运营，金融投资”三元驱动的模式，共同打造中韩两国在ICT方面合作交流的大格局。职能类别：韩语/朝鲜语翻译举报分享,14
1元/天,星河控股集团有限公司,金融公司风控总监/经理,职位描述：岗位职责：1、对贷款项目申请材料进行审核，对项目的可行性和风险的可控性进行独立判断、审核，出具风控初审报告；2、指导项目经理对贷款项目的风险进行评估，参与贷后管理，对贷款项目进行全过程跟踪监控，及时提出风险处理意见；3、构建业务风险评价及预防体系，完成信贷产品的准入资格、风控标准的确立。应聘条件：1、本科及以上学历，经济学、金融学等相关专业；2、8年以上金融行业风险控制相关工作经验，3年以上小贷公司、P2P、融资租赁公司或银行信贷风险控制岗位相关工作经验；3、熟悉融资担保、小额贷款业务模式，了解信贷业务基本政策和流程。职能类别：风险管理/控制举报分享,37
5000-7000/月,星河控股集团有限公司,证券事务文档管理（金融集团）,职位描述：岗位职责：1、	负责准备、组织上市资料，办理上市所需的相关部门手续，报送上市资料；2、	协助领导办理各项上市筹备工作。任职资格：1、	大学本科及以上学历，中文、档案管理或图书馆相关专业者优先；2、	1年以上档案管理工作经验，学习能力强，有现代化档案管理意识具备较强的文字撰写能力和较强的沟通协调以及语言表达能力；3、	工作严谨、细致，具有良好的团队合作精神，责任心强。职能类别：图书管理员/资料管理员举报分享,49
10000-14999/月,星河控股集团有限公司,行业研究员（金融集团）,职位描述：岗位职责：1、	撰写公司、行业研究报告，并对重点公司、行业持续跟踪；2、	结合国家和地方相关经济政策，对行业发展进行前瞻性研究，准确判断行业发展趋势，提供行业研究报告和投资策略；3、	定期提交行业研究报告及上市公司投资价值分析报告。任职资格：1、	大学本科或以上学历，金融、经济、数学相关专业；2、	2年以上房地产、金融等行业研究经验，熟悉国家政策法规及所研究行业的最新动态；3、	具备扎实的理论功底和较强的财务分析能力，有证券、基金等公司研究工作经验者优先；4、	思路清晰，逻辑思维能力、优秀的文档和报告撰写能力。职能类别：金融/经济研究员举报分享,48
15-20万/年,星河控股集团有限公司,销售管理经理,职位描述：岗位职责：1、负责集团总部营销管理中心各项目营销报告、销售数据、计划进度和考核数据的统计、编制和审核；2、审核集团各项目市场推广活动、定价方案；3、销售回款数据统计分析，监督管控各项目回款指标完成情况；4、明源系统数据管理、信息录入，实施明源系统操作培训；5、管理全集团各项目签约、认购工作，组织相关培训。任职资格：1、大专以上学历，5年以上相关工作经验；2、有大中型地产集团总部营销管理中心销售管理经验，同时兼有地产项目现场销售管理/内勤经验；3、熟悉地产签约、认购、按揭、定价等全流程，熟悉相关报表、台账和数据统计工作；4、熟练操作明源系统，并有能力向各项目员工培训相关操作；5、熟悉房地产相关政策、法律、法规，房地产市场信息及行业动态；6、具有较强的计划统筹能力、组织实施能力和执行力。职能类别：销售行政经理/主管房地产销售经理/主管举报分享,47
30-40万/年,星河控股集团有限公司,高级建筑设计师,职位描述：1.建筑学专业，本科及以上学历，年龄35岁以上，7年以上相关工作经验，5年以上建筑设计院工作经验；2.担任过三个以上（10万平米以上）项目的设总及建筑专业负责人，具有房地产行业相关经验者优先；3.熟悉房地产开发流程、工程建设流程、项目管理等模块；4.熟悉规划设计、方案设计、初步设计、施工图设计和施工阶段全过程的设计管理；5.熟悉房地产开发过程设计管理的关键内容，熟悉本专业技术法规；6.熟悉常用的本专业设计软件及办公软件；7.具有较强的沟通协调、处理压力和时间管理能力。职能类别：建筑工程师建筑工程管理/项目经理举报分享,46
50-60万/年,星河控股集团有限公司,项目经理,职位描述：1.教育背景本科以上学历，工程类相关专业；2.工作经验年龄35岁以上，相关行业十年以上工作经验，具有操作过大宗楼盘项目管理经验；3.知识技能（1） 较强的团队管理能力和组织协调能力、工程管理专业能力；（2） 具有一定的建筑理论知识及丰富的施工管理经验，同时了解经济管理、财务管理及人力资源管理基础知识；以身作则、忠诚、廉洁、敬业。职能类别：项目经理项目总监举报分享,44
15-20万/年,星河控股集团有限公司,景观工程师,职位描述：1、专科及以上学历，环境艺术、园林设计类专业，年龄30岁以上，五年以上施工管理经验，具有房地产企业园林专业相关经验者优先；2、熟悉房地产开发业务中的园林专业知识，熟悉南方植物名称，生长习性，对园林艺术有一定的独到见解及鉴赏性。职能类别：园艺/园林/景观设计举报分享,43
30000-39999/月,星河控股集团有限公司,产品经理,职位描述：1、负责互联网平台产品的发展规划和设计工作2、负责用户需求的管理，与研发部和数据部沟通，对产品的功能建设提供指导建议3、负责产品的培训、宣讲、运营数据的分析工作4、负责产品部的日常管理工作岗位职责：1、3年以上互联网产品设计经验，对互联网产品有深刻的理解；2、熟悉APP及web管理台的交互设计、视觉设计；具备一定产品运营分析能力；有成功APP经验者优先。3、具备良好的抽象思维及沟通协调能力职能类别：产品经理/主管关键字：产品规划设计移动互联网APP举报分享,27
3500-5500/月,星河控股集团有限公司,前台,职位描述：岗位职责：1、负责前台日常接待相关工作，接待来访客人并及时准确通知被访人员，做好来访登记；2、收发公司邮件、报刊、快件收发、传真和物品，并做好登记管理以及转递工作；3、负责公司前台、会议室环境的清洁，协助IT设备、日常行政物料等管理工作；4、协助员工的招聘工作，做好应聘人员来访接待、登记并及时知会招聘人员；5、协助处理日常行政事务与后勤保障工作及上级交待的其他工作；6、创造和谐的工作气氛，减少工作环境中的磨擦。任职资格：1、28岁以下，身高1.60以上，形象气质佳；2、大专以上学历，流利的普通话和粤语，英语流利优先，具有一年前台、行政、客户服务工作经验；3、性格开朗，热情有礼，具有良好的沟通能力；4、耐心，细致，具有良好的服务精神。职能类别：前台接待/总机/接待生举报分享,41
20000-24999/月,星河控股集团有限公司,销售经理,"职位描述：岗位要求：1、本科及以上学历，房地产、市场营销等相关专业，三年以上房地产开发企业或代理公司工作经验，精通案场管理和项目销售策略；2、熟悉房地产销售现场接待、洽谈签约、按揭贷款、客户服务等各流程，具有较强的销售培训能力,，有良好的客户意识和敬业精神。职能类别：房地产销售经理/主管举报分享",40
15000-19999/月,星河控股集团有限公司,写字楼销售经理,职位描述：岗位职责：1、根据公司制定的写字楼销售租赁计划，全力完成项目销售租赁指标；2、负责开拓市场，发展客户，负责电话接听，客户来访接待，上门拜访客户，建立并保持与客户之间的密切联系；3、每周、 每月向上级递交销售拓展及跟进工作报告及下周、下月销售计划；4、市场信息的收集及竞争对手的分析；5、管理维护客户关系以及客户间的长期战略合作计划；6、具有较强的执行及协调能力，熟悉现场管理和销售战术。任职要求：1、本科及以上学历；2、5年以上高端写字楼招商、营销、租赁及管理相关工作经验；3、具备较强的销售组织、销售培训和销售执行能力，卓越的沟通谈判能力，以及优秀的演示技巧和谈判经验，服务意识和责任心强；4、具有良好的职业操守及团队合作精神，工作主动积极，责任心强，能承受较大的工作压力5、有国际5大行任职经验、负责过标杆项目者、英文听说写能力突出者优先考虑。职能类别：销售经理举报分享,39
1元/天,星河控股集团有限公司,客服主管/专员,职位描述：岗位职责：负责集团各类重大客户投诉事件的处理及分析改进；协助负责指导监督城市公司建立客户投诉渠道及日常监督管理；协助指导监督城市公司会员管理工作。任职要求：1、本科及以上学历，企业管理、新闻学相关专业；2、3年以上客户信息统筹、会员管理岗位工作经验；3、精通信息统筹管理、会员管理、客户关系管理及组织管理理论知识；4、熟悉会员和品牌管理、客户关系管理、房地产相关法律法规、CRM软件应用等。职能类别：客服主管举报分享,42
