salary,company,jobcont,jobname
10000-14999/月,广东赛百威信息科技有限公司,职位描述：岗位要求1、计算机相关专业大专及以上学历；2、有ASP.NET网站开发经验;3、熟悉C#语言，熟练使用VS等开发工具；4、熟悉HTTP协议，熟悉Html、javascript/ajax、DIV+CSS、xml等相关web技术；5、熟悉SQL语言，掌握Sql Server的设计开发，熟悉数据库管理、性能优化等基本操作技能；6、深入理解B/S架构，掌握.net平台的开发模型与框架，熟悉.Net底层；7、熟悉设计模式，具有良好的系统分析和设计能力；8、熟悉SOA架构，在项目中使用过WCF/Web Service技术；9、有大型分布式系统开发经验优先。岗位职责1. 根据部门的要求完成某些系统基础架构设计的工作。2. 根据部门的要求完成某些技术难点攻关工作。3. 制作规范和架构使用情况检查的软件。4. 参与业务系统设计、文档编辑和程序编码工作。职能类别：软件工程师关键字：.net工程师高级.net开发C#ASP.NETSOA高级开发系统架构师举报分享,高级.net开发工程师 开发经理
30-40万/年,广州宇洋智能科技有限公司,职位描述：一、岗位职责：1、全面负责市场销售部的日常运营和监督管理工作。2、承担销售部年度销售目标，制定销售策略并带领销售人员达成。3、协助招投标工作并跟进项目的实施与验收。4、负责对售后服务团队的规划与日常活动的监督管理。5、负责部门团队建设、绩效考核、展会等工作。6、建立完整的地区经销商网络，整合渠道客户资源。7、维护重要客情关系等。一、任职要求：1、年龄30-45岁，男女均可；6年以上销售工作经验，3年以上销售管理经验。2、积极主动，具备优秀的沟通协调能力，优秀的市场开拓、分析、销售谈判能力。3、对销售管理、售后管理、商务工作有相当程度上的掌握。4、具有高度的责任心、优秀的组织领导能力、执行能力、逻辑分析及判断能力。5、品行端正，具有全局意识、合作意识和服务意识。6、有政府采购销售经验；公安、交警行业经验和客户资源者优先。三、薪酬待遇：1、底薪10k-15k2、优越的薪酬制度：实行底薪 提成 团队提成制。3、公司报销工作话费 差旅费 出差补助。四、员工福利：1、公司实行5天7.5小时工作制；2、员工统一购买社保；3、员工享有带薪法假、病假、婚假、丧假、年假等；4、节假日及员工生日组织活动，派发礼品和生日礼物；5、公司每周组织员工体育活动，不定期团队活动（聚餐、卡拉ok、文体活动、年终晚会等）。6、公司根据业务情况定期组织旅游。乘车路线：1.附近公车站：体育中心BRT站。2.附近地铁站：体育西路站，E出口，往购书中心、兴业银行大厦方向，直走大概200米左右，即见到奥迪广州锦龙4S店，右转进入天河直街，直行大概50米左右，华瀚大厦旁即是金中环大厦。五、公司简介： 广州宇洋智能科技有限公司成立于2008年8月，注册资本1000万，是国家高新技术企业、双软资质认定企业、广东省和广州市软件企业协会会员单位、***科技创新基金扶持企业、广州市级科技创新基金扶持企业。拥有多项计算机软件产品著作权和产品专利。我们致力于移动智能数据终端电子设备产品的研发、生产和服务，为客户提供全新的应用理念、完整的应用系统解决方案和高质量的产品服务。通过帮助客户建立应用模式的革新和实现业务管理的提升，实现客户在规模、效率、质量、专业能力等全方位的需求。通过对移动智能应用领域的长期研究和服务，我们建立了一支由行业顾问、系统架构师和技术工程师组成的专业的行业研发和服务团队，成为一家集产品研发、制造、系统集成、行业应用、销售、服务为一体的高科技创新型企业。 详情请参阅公司网站：http://www.uyuchina.com/。职能类别：销售总监渠道/分销总监关键字：渠道销售销售总监市场销售总监营销总监销售管理举报分享,销售总监（公安政府、警用设备方向）
2000-4000/月,广州神骏网络科技有限公司,"职位描述：亲爱的，茫茫人海，蓦然回首，你在哪里？在这里，我们拒绝平庸；在这里，你可以天马星空，但不能眼高手低；在这里，你可以任性，但必须爱公司爱团队爱小伙伴；在这里，你可以不完美不周全，但必须有想法有激情……如果你是一个有能力有思想有理想有干劲的四有好青年；那么，加入我们，成为我们的小伙伴，一起创造未来！！！-----我们拥有的优势------ 多迪互联网集团具备十多年的网站建设及网络营销经验- 累计为5000多个国内知名品牌提供网站设计、网站开发、网络营销及移动开发等整体解决方案- 资深行业专家构建的优质团队- 千亿的巨额市场- 宽广的行业人脉- 风险投资热点领域-----我们能带给你------ 拥有多年项目开发经验的行业资深项目经理带领团队- 有无工作经验都可以进入公司实习,提供饮食和住宿- 不限专业，同时也为应届毕业生提供实习岗位- 身价呈几何倍数增长- 短期晋级高净值人群的财富机遇- 公司团队有冲劲，成员80,90后为主- 基本工资+提成奖金，奖金不设上限- 上班时间为五天制，早九晚六，中午两小时休息时间，双休- 公司不定期组织聚餐、活动及旅游- 个人能力突出者可以推荐到全国各地分公司工作-----晋升空间-----实习PHP工程师——PHP工程师——高级PHP工程师——系统架构师、项目经理、产品经理——项目总监——CTO（首席技术官）-----岗位职责-----1.由项目经理带领团队，完成网站开发任务；2.能够独立建站，能协助团队完成网站后台开发；3.运用PHP程序开发经验，根据主管部门要求对项目进行修改及开发；4.负责采用PHP+MYSQL技术开发网站前台功能及后台功能系统；5.根据PHP/MySQL(SQL SERVER)开发，编写基础应用程序；6.参与项目可行性分析、技术可行性分析和需求分析，确定技术解决方案及项目进度计划；7.编写程序代码，设计数据库，按时按质按量完成项目各项功能；-----如果你------ 逻辑思维能力强，性格开朗，责任心强，工作积极主动；- 有无基础都可以，但必须对软件开发有兴趣,喜欢从事PHP开发工作；- 学习能力强，工作热情高，富有责任感，在项目经理的指导下完成工作内容；- 具备强烈的进取心和良好的团队合作精神；- 热爱互联网工作，致力于成为互联网精英；- 自信拥有专精的职业化素养，敢闯，敢干，务实稳健！- 加入我们吧！您魅力的展现地，一寸方圆，鬼斧神工的刻画！- 放飞你的思想，让这里成就您艺术的天堂！天河大观南路26号长盛商务大厦D栋4楼   黄村地铁口B出口 上天桥看到长盛商务大厦，一直往前走下天桥就到了职能类别：互联网软件开发工程师其他关键字：周末双休带薪年假年终双薪绩效奖金全勤奖加班补助包吃包住包住宿包三餐举报分享",急招IT软件开发实习生
15000-19999/月,广州市恩赐方信息科技有限公司,职位描述：工作职责：1) 全面负责公司APP产品的技术架构和实施；2) 管理公司的整体核心技术，组织制定和实施技术决策和技术方案，组织架构设计与升级优化；3) 负责技术团队建设和管理，注重人才培养和营造创新的研发文化；4) 组织研究行业最新产品的技术发展方向，主持制定技术发展战略规划；5) 指导、审核项目总体技术方案，对各项目进行最后的质量评估；6) 负责平台产品的开发、测试，以及日后的维护、升级、更新；7) 指导项目团队成员的日常开发工作，解决开发中的技术问题。职位要求：1) 全日制本科及以上学历，5年以上APP平台架构开发管理经验，3年以上项目管理及至少50人以上团队管理经验；2) 有丰富的互联网及移动互联网项目开发、管理经验和深厚的软件技术功底；3) 精通面向对象设计、设计模式和相关开发语言，熟悉mysql数据库开发，具备大数据架构管理经验；4) 精通HTML、XML、css、PHP、Java、C++、JavaScript、AJAX、MySQL，熟悉Linux系统和Mysql数据库的管理；5) 有很强的沟通表达能力和团队合作精神、具有创业激情，能承受一定工作压力者优先；6) APP开发与大数据项目管理经验优先。【福利待遇】：薪资结构：固定底薪+丰厚奖金+高提成+餐补+话补+交通补助+全勤奖金；工作时间：每天7小时工作制，实行双休；员工假期：享有国家法定节假日及劳动法规定的工伤、婚假、生育假、产假、带薪年假及带薪病假等；社会保险：统一为员工购买国家规定的养老、失业、工伤、医疗、生育保险；节日福利：每年的传统节假日（如中秋节、端午节）等，公司会发放相应的礼金或礼品；团建活动：公司不定期组织举办各类集体活动，如一年一度的旅游，每月固定下午茶活动、聚餐等等；健康保护：关注饮用水、清洁用纸、办公室空气质量等每个细节，追求每位员工的健康保护；潜能培训：公司提供系统、完整的培训体系以及晋升渠道，能按员工需求提供各类培训：入职培训、在岗培训（内外部培训）、素质提升培训等；工作环境：公司位于珠江新城高德置地甲级商务楼，办公室环境高档气派、清爽、干净、整洁；交通四通八达，可以方便乘坐地铁公车到达市内及郊区任何一处。我们是一家充满活力的持续高速成长的科技型公司，有着一群青春阳光、充满活力、满怀希望的小伙伴，更有一批驰骋政商两界的大师级专家，大家在这里愉快的工作，不断的人生价值挖掘与探寻！核心团队具有丰富互联网、软件开发、金融投资方面的经验。Antiphon拥有一流的技术开发团队和优秀的市场运营战士，在轻松愉悦的工作氛围中缔造着财富神奇，演绎着行业传奇！我们正在寻求这样的一群人：80或90后，喜欢互联网行业，有激情，有能力，有闯劲……如果您是这样一个人，欢迎加入我们Antiphon大家庭！工作地点在天河区珠江新城，全职（特殊岗位或有特殊能力的也可***）。加入Antiphon，用生命的力量发出我们的声音！体现我们真正的价值！期待您的到来！有意者可浏览我公司官网：http://www.antiphon168.com新的航行，即将开始，有你，未来更精彩！职能类别：首席技术执行官CTO/首席信息官CIO技术总监/经理关键字：应用开发技术总监CTOCIO架构师产品经理软件开发COO运营管理首席技术官举报分享,技术总监/APP研发总监
10000-14999/月,广州金乾信息科技有限公司,职位描述：岗位职责：1、负责公司技术研究相关工作，研发、维护统一软件开发平台和架构，发现并解决存在的技术问题；2、负责建立公司内部技术规范，实现团队代码规范，保持开发流程统一高效；3、负责架构分析、设计及原型实现，从事核心部分的代码编写，指导团队软件工程师完成开发工作；4、负责为团队引入创新的技术、创新的解决方案，用创新的思路解决问题；5、负责指导和培训软件工程师，提升团队的技术分析、设计和开发能力；6、负责对项目开发过程的技术成果进行审核和把关。任职资格：1、熟悉JAVA，三年以上一线开发经验，一年以上架构师或相关岗位的经验，独立承担过大中型系统架构和设计者优先；2、具有较高的抽象与分析能力、归纳能力，逻辑分析能力、学习能力和创新能力强，具有团队合作精神，良好的语言表达及沟通能力；3、深刻理解并熟练运用软件设计原则和设计模式，熟练掌握UML及常见建模工具；4、熟悉主流应用服务器的架构体系和实现原理以及各种中间件技术，熟悉常见数据库sql server、mysql、oracle至少一种；5、了解最新的技术及发展趋向，懂得怎样衡量各种设计方法的利弊，懂得平衡各种开发局限的制约；6、具有较强的文档撰写能力和良好的英文阅读能力。工作地址广州市天河区华强路3-2号富力盈力大厦北塔2905职能类别：高级软件工程师关键字：技术开发主管/经理/研发主管/经理/熟悉JAVA/高级软件工程师举报分享,技术经理
300元/天,国鑫科技（中国）有限公司,职位描述：我司是集团下属的移动互联网企业现长期招聘苹果手机APP试玩人员 ，只要有苹果手机就可以做！ ！工作是对app尤其是知名app如京东、去哪儿等进行试玩，获得酬劳。 无任何费用，安全可靠。工作不限时间地点，时间灵活，一单一结形式，做一单结一单，随时随地有WIFI都可以做。承诺自始至终不收取任何押金，试用期间不需要任何费用。有意加入的朋友，关注微信公众号 qqmi66【试客城】，直接在“试客城”微信公众平台上操作。里面有详细指导介绍，十分简单！工作内容：1、工作是通过官方平台领取指定试玩任务（列如京东、携程旅游之类的软件），单个任务只需3分钟试玩，帮助各知名软件厂家提高在商店中的展示机会。2、试玩成功后会有消息提示，收到成功提示后可以删除下载的软件，并进行下一个软件的试玩，不必担心内存不足的问题。3、因为是在苹果应用商店中下载软件，所以百分百安全可靠；无风险。薪酬说明：1、苹果用户平均每个软件的试玩薪酬为2-4.5元，试玩成功后，薪酬及时到账！2、薪酬统一通过支付宝或微信钱包发放；请及时转账。3、不收取任何押金会费。报名方式：关注微信公众号 qqmi66【试客城】。按提示操作地址：在家可做，有wifi地方可做。以下为引用词（忽略）：有做过淘宝客服、淘宝运营、淘宝推广、淘宝店长、天猫客服、天猫运营、天猫推广、天猫店长、直通车推广的朋友欢迎加入在家办公 在家上班 在家*** 在家做 在家视频授课 在家中工作 在家也能赚钱 在家创业 在家***销售/长期招聘/暑期***钻展 足疗保健 总经理 总机 总工程师 总裁助理 总裁 总编 装修装潢设计 装卸工 撰稿 助理 主持人讲师 主持人 主编周末*** 钟点工 置业顾问 质量管理 质量工程师 质检 制造工程师 制冷工 直销总监 直销员 直销业务 直销销售直销经理直通车钻展推广专员 直通车专员 直通车运营专员 直通车优化专员 直通车推广 直通车推广 直通车手 证券总监 证券经理证券经纪人 证券分析 招生 招商总监 招商专员 招商助理 招商主管 招商区域经理 招商经理 招商顾问 招商代表招商部经理招聘专员 招聘助理 招聘主管 招聘经理 展览设计 造价员造价师 在家办公 运营专员 运营助理 运营主管运营经理运营督导运营策划 运营 运动教练 月嫂 园林工程师 园林 预算员 育婴师 语文教师 瑜伽老师 幼师 幼教油漆工硬件工程师 应届生应届毕业生 营业员 营养师 营销总监 营销专员 营销助理 营销主管 营销推广 营销拓展专员 营销经理 营销顾问 营销公关营销代表 营销策划经理 营销策划 迎宾接待 英语教师 英语翻译 英语 银行主任 银行经理 银行会计 银行柜员 音乐教师艺术 仪表工程师 医药代表 医药 医生 医疗器械销售 一件代发 一级建造师 业务助理 业务员 业务拓展 业务人员 业务开拓业务精英 业务经理 业务跟单 业务代表药剂师验光师 学生*** 信用卡业务 心理医生校对员 小语种翻译 小时工 销售总监销售助理 销售主管 销售支持 销售人员 销售精英 销售经理--区域具体为：北京、上海、武汉、成都、深圳、南京销售行政专员 销售管理 销售顾问 销售工程师 销售代表 项目主管 项目经理 系统架构师 洗碗工洗头工 西班牙语翻译物流总监 物流专员 物流助理 物流主管 物流经理 物流 物理教师 舞蹈教师 五险一金 无责任底薪 文员 文案创作 文案维修工程师 微信专员 微信运营专员 微信运营 微信营销经理 微信推广 微信代理 网站运营 网站营运专员 网站策划网站编辑 网页设计 网上做*** 网上*** 网络运营专员 网络营销总监 网络营销专员 网络营销主管 网络营销员网络营销推广专员 网络营销推广 网络营销经理 网络营销顾问 网络营销策划 网络营销SEO 网络销售 网络推广专员网络推广 网络*** 网络管理员 网络工程师 网络导购经理 网络 网店运营专员 网店运营 网店推广 网店推广 网店店长/客服网店店长 外企 外贸专员 外贸 外汇经纪人 挖掘机司机 拓展总监 拓展专员 拓展助理 拓展主任 拓展主管/经理 拓展主管拓展培训师 拓展经理 拓展部经理 推拿按摩 推广总监 推广专员 推广助理 推广主管 推广员 推广业务员 推广经理推广代表 推广部经理 推广 土建工程师 投资顾问 统计员 调度员 调查 天猫推广专员 天猫推广 天猫美工 体育教师淘宝运营专员 淘宝运营主管 淘宝运营 淘宝推广 淘宝美工/天猫美工/网页设计 淘宝客服专员 淘宝客服主管 淘宝客服***淘宝客服/天猫客服/网店客服 淘宝客服 淘宝客 淘宝*** 淘宝店长 淘宝 苏宁易购美工 送水工 司机 税务专员 税务助理税务主管 税务经理 水暖工 双休 数学教师 数据库工程师 瘦身顾问 售前客服 售前工程师 售楼员 售楼业务员 售楼代表售楼处 售后客服 售后工程师 首席执行官 首席运营官 首席信息官 首席设计师 首席财务官 收银员 室内设计师 视觉事业单位 市场专员 市场营销 市场拓展 市场企划 市场开拓 市场合伙人 市场导购经理 食品加工 食品处理 实习生实习 施工员 生物制药 生产总监 生产主管 审计专员 审计助理 审计主管 审计经理 设计师 设计 奢侈品业务商务专员 商务助理 商务主管/专员 商务文员 商务拓展经理 商务经理 商务代表 商务车司机 软件工程师 日语翻译 日语人事总监 人事专员 人事助理 人事主管 人事经理 人事 人力资源 热搜职位 渠道总监 渠道专员 渠道销售 渠道拓展渠道经理 渠道代理 渠道/分销经理 区域销售经理 切割工 钳工 前台 汽车修理 汽车销售 汽车美容 汽车经纪人汽车检验 汽车检测 期货经纪人 普工 平面设计师 平面设计 品质主管 品质 品管 配菜工 培训专员 培训助理 培训助理培训主管 培训师 培训经理 跑业务 排版设计 女装 服装 男装 童装 箱包 鞋子 3C电器 暖通工程师 年底双薪 木工摩托车修理 面点师 免费代理 秘书 门童 美术指导 美术设计 美术教师 美术编辑 美容助理 美容整形师 美容学徒 美容师美容顾问 美容店长 美容导师 美容 美甲师 美工 美发助理 美发学徒 美发师 美编设计 贸易专员 卖场经理 律师助理律师事务所 律师 旅游顾问 录入员 理赔专员 理赔顾问 理疗师 理货员 理财销售 理财师 理财客户经理 理财经理理财规划师 理财顾问/财务规划师 理财专员 理财顾问 礼仪迎宾 礼仪模特 礼仪接待 礼仪保安 礼仪老师 快消 快递员库管员 库管 客户主管 客户经理 客户关系管理 客服总监 客服专员/助理(非技术) 客服专员 客服助理 客服主管 客服经理客服 聚划算 酒店管理 经理助理 经理秘书 京东运营专员 京东运营助理 京东运营主管 京东运营经理 京东运营京东商城美工 京东商城 京东美工 京东客服 京东店长 金融 结构工程师 接待 教育培训 教务 教师助理 教师助教 教师教练 讲师 健身教练 建筑设计 建筑 建筑 建造师 简历指导 简历翻译 ***小时工 ***家教 ***导购 *********促销 *** 监理工程师 驾校陪练 驾校教练 驾驶员 家居用品设计 家教 加盟拓展 技术总监 技术专员 技术助理技术支持 技术经理 技术工程师 技工 记者 计算机 急聘 基金经理人 机械 货车司机 活动 绘图员 会议专员 会议主持人会议主持 会议营销经理 会议营销讲师 会议营销 会议销售 会议接待 会议服务 会计助理 会计师 会计*** 会计化妆师 化妆品导购 化妆品 化学教师 护士长 护士 护理主任 护理 护工 互联网 后厨 行政总监 行政专员 行政助理行政主管 行政经理 行政 行李员 焊工 韩语翻译 国企 锅炉工 广告制作 广告文案 广告设计 广告创意公务员 公司：百度 阿里巴巴 联想 华为 腾讯 谷歌 小米 慧聪 公交车司机 工业工程师 工人 工厂 跟单 高薪 钢琴教师副总编 服装设计 服务员 服务 粉丝营销 分销平台 房地产 房产经纪人 翻译 法语翻译 法务专员 法务助理 法务主管法务经理 法务 法律顾问 发型师 发帖 发传单 二手车评估师 二级建造师 俄语翻译 多媒体设计 动画设计 店长 店员电子商务总监 电子商务专员 电子商务销售 电子商务美工 电子商务客服 电子商务经理 电子商务打包工 电子商务电子 外贸 电气工程师 电气 电话营销员 电话营销 电话销售专员 电话销售主管 电话销售精英 电话销售代表 电话销售电话客服 电话客服 电工 底薪+提成 德语翻译 导游 导购员 导购 单证员 带车司机 代理招商 代理商 代发货淘宝代发货 大学生 大堂领班 大堂经理 大客户经理 大客车司机 促销员 创意总监 创意指导 传单派发 传菜员 储备经理人储备经理 储备管理干部 储备干部 储备店长 厨师长 厨师 出租车司机 出纳 程序员 陈列员 车间主任 厂长 铲车司机产品专员 产品推广宣传设计 产品设计 产品经理 茶艺师 叉车司机 策划总监 策划专员 策划助理 策划主管 策划文案策划师 策划设计 策划经理 策划部经理 策划编辑 测试员 操作工 仓库主管仓库经理 仓库管理员 仓管员 仓管 餐饮管理 彩妆培训师 采购主管 采购员 采购文员 采购经理 采购跟单 采购 采编财务总监 财务助理 财务主管 财务经理 财务分析 财务 材料工程师 编辑 保育员 保险营销员 保险业务员 保险业务经理/主管保险培训师傅 保险内勤 保险理赔 保险客户服务/续期管理 保险经纪人 保险金融 保险顾问 保险代理/经纪人/客户经理保险产品开发/项目策划 保姆 保洁 保安 包装设计 包装工程师 钣金工 搬运工 班车司机 安全员 VI品牌设计 SEO sem专员sem主管 sem优化师 sem推广专员 sem经理 Photoshop/ Coreldraw /illustrator/ dreamweaver JAVA工程师Java CRM CFO ceo专员 ceo助理 ceo秘书 ceo/总经理 ceo CAD制图 CAD设计 4S店 3D设计市场推广 业务 业务经理 淘宝 网络 大学生 业务 大学生 网络推广 推广渠道销售 直销销售 电话销售 销售 网络 推广 营销 网络销售网络销售 网络 销售 班主任 大学生 网络推广 兼微信代理 不限制工作地 免费代理 一件代发 网络渠道推广专员 网络渠道招商 网络渠道销售经理客服 网络渠道推广 网络渠道销售 网络渠道拓展 网络渠道专员 网络渠道推广、seo优化网络推广，芝麻妹，编辑，网络编辑 网络 ，化妆品，化妆品比价，推广，实习分销专员 分销经理 分销主管 分销代表 分销员 分销业务员 分销销售经理 分销导购员 分销商务经理职能类别：实习生 关键字：在家 网络 自由 手机 轻松 妈妈 app试玩体验 app推广 临时工 微信 微信推广 学生 传单派发 宝妈 全职太太 全职妈妈职能类别：兼职电脑操作员/打字员关键字：学生实习生应届生销售前台淘宝客服文员派单促销服务员举报分享,苹果APP试玩员 一单一结(在家可做)实习生客服行政文员
12000-20000/月,广州光大教育软件科技股份有限公司,职位描述：岗位要求：1、计算机软件、信息技术等相关专业，大学本科及以上学历，2年以上JAVA开发经验。2、精通JAVA开发技术和JAVA设计模式，熟悉Oracle、MySQL、SQL Server等主流数据库，熟练掌握SQL语言。3、有即时消息、视频、云平台等互联网开发经验，熟悉redis、mongo、IM、mq等技术者优先。4、对分布式数据库/文件系统、消息队列、分布式缓存、分布式调度等相关开源软件有深入使用和研究经验。5、具有良好的自学能力和独立解决问题的能力。岗位职责：1、负责核心技术问题的攻关，系统优化；协助解决项目开发过程中的技术难题。2、积极了解业界发展、研究相关新技术及趋势，促进技术进步和创新。3、视个人能力与意向，可往系统架构师方向发展，根据产品和项目需求，参与分析、设计与实现系统架构方案。职能类别：高级软件工程师系统架构设计师举报分享,高级Java工程师
15000-19999/月,广州广日物流有限公司,"职位描述：""1、3年以上架构设计经验，5年以上开发经验2、深入的Java基础理论知识和实际开发能力，对相关技术领域的开源产品有深入的理解，深入的C#基础理论知识和实际开发能力3、精通领域建模，熟悉主流技术架构体系，熟悉SOA，敏捷开发等理念4、熟悉缓存技术、异步框架、集群与负载均衡、消息队列、Mysql物理模型和设计能力、Nosql的设计和规划等能力5、有大型分布式、高并发、高负载、高可用系统设计、开发和调优经验6、较强的逻辑思维、沟通技巧，有大项目架构设计经验优先岗位职责：1、负责对技术部的各个系统进行整体架构规划, 推动架构规划的落地；2、负责建立和推动架构管理的机制建设；3、负责推动架构优化的不断迭代改进；4、负责制定技术发展的方向, 适时引入新技术；5、负责组织人员对技术难题进行攻关。""职能类别：系统架构设计师高级软件工程师举报分享",系统架构设计师
15000-20000/月,广东昱辉通信技术有限公司,"职位描述：系统高级分析师（产品经理）—有大型IT项目经验优先工作职责：1、负责需求管理和新产品研发过程管理，参与整个产品开发流程，负责需求开发与跟踪，完成需求变更的控制与管理，与开发测试团队一起保证最终产品的正确定位；2、根据产品和项目需求，分析、设计与实现系统架构方案，保障系统架构的合理性、可扩展性及经济性；3、负责产品架构分析，提出软硬件架构整体设计，数据库存储设计方案，指导其他工程师的设计工作；4、对相关产品系统架构方案进行评审及改进，控制产品系统架构质量；5、负责核心技术问题的攻关，系统优化；协助解决项目开发过程中的技术难题；6、制定开发规范，参与制定技术标准，编写相应的技术文档，并对通用技术进行整理，提高技术复用。7、积极了解业界发展、相关新技术及趋势，促进技术进步和创新。职位要求：1、计算机相关专业毕业，三年以上软件开发工作经验，两年以上系统分析经验。有大数据量、高并发系统和大型应用系统构建经验者优先；2、3年以上大型IT应用开发及系统设计经验, 熟悉多个主流系统技术平台；3、熟悉各类开源软件，熟悉J2EE/.NET等体系的技术应用架构，能够指导软件工程师进行开发工作；4、掌握主流数据库（Oracle，Mysql等）及相关数据库信息系统的常用开发方法和流程；5、较强的业务分析及系统分析能力，较强的沟通能力，对电信/互联网行业经验者优先；6、极强的团队协作精神、优秀的学习能力与创新能力。职能类别：系统分析员系统架构设计师关键字：系统分析架构师需求java双休全新团队项目有前景近地铁口近地铁口举报分享",高级系统分析师
30000-39999/月,广东铂亚信息技术有限公司,职位描述：岗位职责：1.领导技术和产品分析，方案的准备和产品的策略，白皮书，回应管理层关于技术和产品话题的询问。2.开发系统的功能性和非功能性的需求。3.提供关于系统的设计、架构、集成的想法；指导并带领项目组合理使用技术。4.领导技术和产品的评价，细节评估，并做最后的选择。5.领导系统设计活动，评审系统设计确保解决方案展现出高水平的性能、安全、可扩展性、可维护性，有适当的可重用性和实施的可靠性；在功能实现前评审高风险设计并决定是否批准该设计。6.指导开发组按照架构设计进行的功能实现，编写主要代码和模块，解决实施中遇到的技术难题。7.优化和提高现有产品架构。8.把握技术发展方向，进行技术创新，为其他技术人员提供培训和技术建议。任职要求：1.具备8年以上软件行业工作经验；具备教育装备行业软件开发经营优先考虑；2. 具备4年以上C/S体系结构软件产品开发及架构和设计经验；3. 具备3年以上的代码编写工作经验；4. 具备丰富的大中型开发项目的总体规划、方案设计及技术队伍管理经验；5. 对相关的技术标准有深刻的认识，对软件工程标准规范有良好的把握；6. 精通大型数据库如Oracle\Sql Server等的开发；7.非常强的系统规划，系统部署，性能调优等能力和经验，能写高质量的代码。8.思路清晰，具备优秀的学习能力和研发分析能力，宽广的技术知识面，对技术方向有良好的把握。9.易于合作和沟通，并具有带领技术团队的成功经验。10.有良好的英语听说读写能力。11.计算机硕士以上，博士优先，博士可放宽工作经验的要求职能类别：系统架构设计师关键字：架构师举报分享,软件架构设计师
15000-19999/月,广州海之光通信技术股份有限公司,"职位描述：岗位描述：1、参与用户需求调研、负责系统体系结构、功能、性能的分析和总体设计工作2、负责相关请求的技术分析、技术决策、进行技术风险评估，制订相关的技术解决方案;3、参与制定设计及实现规范，指导设计、实现及部署工作;4、负责对软件开发团队的技术指导。参与并指导开发工程师完成系统详细设计和开发工作，解决相应业务、技术难题任职资格：1、软件工程、软件开发相关专业本科及以上学历;2、5年以上工作经验，具有独立承担超过2年以上的软件项目系统分析和架构设计经验，有成功案例、大型系统软件架构设计经验优先;3、掌握软件工程理论，精通至少一种软件工程方法，有较强的系统分析能力;4、熟悉JAVA体系架构，精通主流的开源框架;5、精通Oracle,mysql等数据库，具有相关应用开发经验及数据库规划能力;6、了解最新的技术及发展趋向，网络知识经验丰富，懂得怎样衡量各种设计方法的利弊，懂得平衡各种开发局限的制约;7、了解常用的缓存技术和NoSql数据库，如memcache、redis、mongo等;8、逻辑分析能力、学习能力和创新能力强，具有团队合作精神，良好的语言表达及沟通能力。职能类别：系统分析员系统架构设计师举报分享",系统架构设计师
6000-7999/月,中软国际,职位描述：中软国际成立于2000年，为香港主板上市公司，股票代码354。中软国际是中国大型综合性软件与信息服务企业，提供从IT咨询服务、IT技术服务、IT外包服务到IT培训的“端到端”软件及信息服务，涉及政府、制造、金融、电信与高科技等主要信息技术行业。目前员工规模26000人，在中国26个城市均用有分公司。入职要求：1、国家认可的正规统招大专学历；（其他方面优秀者，学历可适当放宽）2、2015年或者2016年毕业的应届生；3、热爱计算机软件开发行业，认可中软国际的品牌文化；4、善于学习和总结分析，有良好的工作态度和团队合作精神；岗位说明：投递简历后，人力资源部门将对简历进行刷选，符合要求的应聘者参与企业面试，面试过程中会有笔试环节，笔试内容为逻辑测试题及较为基础的技术题目。后期发展方向：软件、开发、编程、维护、测试 系统架构师，项目经理。工作时间：早9-晚6 双休 法定假日休息，带薪年假福利待遇：1、科学合理的绩效考核体系以及具有竞争优势的薪酬制度！2、为员工购买五险一金，让员工无后顾之忧！3、人性化的培训管理制度、一对一的指定帮助让员工快速融入新环境并成长！4、五天八小时工作制、周末双休、法定节假日之外的带薪病假、年休假，让员工与家人共享美好生活！工作地址广州天河区龙口东路龙泽商业大厦3层职能类别：软件工程师举报分享,中软国际定向委培+Java工程师
15000-19000/月,广州拓胜计算机技术服务有限公司,"职位描述：工作职责：1. 按要求完成项目功能代码分析和设计2. 按计划完成项目功能代码实现3. 按需要完成软件功能测试4. 能够带领团队完成软件功能开发岗位要求：1、计算机相关专业毕业，本科或以上学历，3年以上相关工作经验，参与过大型或中型Web项目开发；2、精通JAVA B/S结构开发，熟悉JEE架构，有良好的软件工程思想和编程习惯；3、精通HTML、CSS、JavaScript、Ajax、Jquery等前端技术；4、掌握基于struts2、hibernate、spring等开源框架的应用开发；5、熟悉mysql、oracle等关系型数据库的使用、优化及数据库设计；6、有视频网站架构或开发经验者优先考虑；7、能够承受一定工作压力，工作踏实，有较强的沟通能力和学习能力，有团队合作精神，具有学习新技术的热情;有较强的分析和解决问题的能力；8、在大型项目中承担过主要技术角色、有大中型网站开发经验以及移动端开发经验者优先。广州地点：天河潭村公司福利：1、每天工作7小时,基本不加班；2、表达公司心意的传统节日礼物；3、精心准备的温馨又丰富的生日活动及礼物；4、每年一到两次的年度旅游；5、奖金丰厚的年终奖制度；6、每年享受至少一次调薪；7、环境优美、空气清新的工作环境；8、期权和股份职能类别：高级软件工程师关键字：Java开发java开发技术工程师开发工程师架构师高级工程师举报分享",高级Java开发工程师
