salary,company,jobname,jobcont,jobid
10000-18000/月,指点传媒,JAVA开发工程师（中、高级）,职位描述：1、负责广告平台各种接口API的研发和调试工作；2、根据项目的工作安排和进度，按时完成指定模块的编码和调试工作；3、负责指数DSP广告平台研发及现有系统平台相关产品的维护与优化；4、及时反馈开发中遇到的难点问题，沟通并寻求解决方案，按阶段有计划地完成开发任务；5、对系统进行单元测试，并配合测试人员进行产品测试和验收工作，并审核测试用例等；6、对现有系统的设计代码进行复核，根据业务部门的需求对现有系统进行调整、优化、功能扩展。任职要求：1、熟练掌握java语言，对于面向对象模型和设计模式有深入理解和应用；2、熟练应用mysql、精通SQL编写和数据库操作；3、熟悉spring、struts2、springMvc、hibrenate/ibatis(mybatis)、maven等开源框架；4、熟悉jquery、html、css等前端技术，熟练使用ajax+json；5、了解常用linux命令，并且对脚本语言使用有一定经验，只是能熟练使用(python/perl)任意一种6、熟练使用ant、maven项目管理工具和redis、memcached。7、 两年以上实际项目开发经验，有过数据报表统计、接口开发经验者优先考虑；8、有互联网项目开发经验者优先考虑；职能类别：互联网软件开发工程师关键字：javamysql举报分享,529
10000-15000/月,广东游特网络科技有限公司,运维工程师,职位描述：一、岗位职责：1、对服务器、存储、网络及其他运营设备进行安装、系统调试、维护、故障处理等工作；2、负责服务器系统的安装调试，如Linux/Windows等；3、及时按要求撰写工作及技术文档；4、在运维环境中能熟练使用bash/Perl/python中任一脚本进行自动化部署和监控。二、岗位要求：1、  熟悉Linux、Windows服务器操作系统的安装、部署和管理维护；2、  熟悉LNMP/LAMP框架、Mysql主从数据库；3、  熟悉分布式架构搭建，并协助架构师，搭建web集群；4、  负责网站监控工作；5、  有强烈的责任心，能够认真负责的完成任务；6、  有较强的沟通协调能力和动手能力，为人踏实，能吃苦耐劳。职能类别：技术支持/维护工程师举报分享,524
9000-13000/月,广州安盟信息科技有限公司,高级JAVA开发工程师,"职位描述：职位要求：1.有3年以上JAVA开发工作经验，有过OA,工作流等开发和管理经验优先 ；2.熟练SSH开发框架,有ireport或jasperreport或水晶报表开发经验；3.熟练JavaScript/ HTML/ CSS/ JSP/ XML等J2EE相关技术；4.熟悉HTTP协议，熟悉Python、C/C++、PHP中任意一门语言者优先；5.有良好的沟通能力，理解能力强，对交给的任务能够如期、高质的完成；6.工作积极主动，具有责任心、事业心，具有很强的自学能力，能够承受工作压力；7.具备良好的协调能力及团队合作意识。岗位职责：1.负责公司产品的维护及模块开发；2.负责公司产品的研发 ；职能类别：软件工程师举报分享",523
8000-9999/月,广州腾盟信息技术有限公司,数据挖掘工程师,职位描述：职位描述:岗位职责：1、创建统计分析系统及脚本，实现海量业务数据的统计分析和风险控制；2、利用并改进数据挖掘、人工智能等算法模型，发现用户行为中蕴藏的潜在规律；3、依托历史数据和行业特征，实现用户偏好建模，改善产品智能推荐的实施质量；4、以数据为基础，实现风险识别和风险监控的系统支撑。岗位要求：1、熟练掌握Hadoop、hive及相关平台的维护和开发。能独立创建、维护数据平台和 Web 应用；2、熟悉互联网，有大数据分析统计经验，能准确理解和发掘新的业务需求；3、熟练使用Java、Python 、Ruby、Perl、shell等任意一种开发语言；4、良好的逻辑分析和项目执行能力；5、本科以上学历，统计学、数学、计算机或相关专业；6、爱好人力资源。职能类别：算法工程师项目经理举报分享,521
10000-14999/月,欢聚时代（多玩YY）,前端开发工程师,职位描述：岗位职责:1.负责产品前端开发；2.负责产品易用性改进，交互体验改进，性能提升；3.研究新兴前端技术，提升产品性能和用户体验。任职资格:1.精通面向对象的javascript开发，具备模块封装、开发框架或公共组件的能力；2.熟悉W3C标准，熟练运用HTML、CSS等前端技术，具备解决各种浏览器兼容性问题的能力；3.掌握Bootstrap、jquery等框架或类库，可以写原生js，至少熟悉一种mvvm框架；4.具备良好的学习能力，能够熟练阅读各开源技术官方文档，善于获取一线技术资源；5.有H5开发经验、webApp项目开发经验优先；6.具有良好的沟通能力，团队合作精神，能承担工作压力；7.熟悉Linux平台，并对PHP或Python等语言有一定了解的优先。职能类别：其他举报分享,519
3000-6000/月,广东省广告股份有限公司,数据岗,职位描述：岗位职责:主要职责：梳理系统海量数据；提供算法和模型支持，通过数据分析与挖掘技术，支撑数据产品的研发与平台精细化运营任职资格:职位要求：良好的逻辑思维能力，对数据敏感；熟悉决策树、神经网络、SVM等数据挖掘与机器学习算法；掌握SQL工具，熟练掌握SPSS、SAS、R、Python等至少一种数据挖掘常用工具；熟悉Linux平台，有Hadoop等分布式编程经验的优先职能类别：产品专员产品/品牌专员关键字：数据分析数据挖掘举报分享,522
7000-9000/月,广州奥伦治信息科技有限公司,图像处理助理研发工程师,职位描述：岗位描述：1.负责图像资源库的日常管理；2.负责基本图像识别的产品应用开发实现和优化；3.协助处理产品线上问题；4.负责图像前沿技术的跟踪，收集和整理；任职要求：1、本科以上学历，图像信号处理、计算机、通信等相关专业，对图像识别有浓厚兴趣；2、熟悉OpenCV，熟悉C/C++、python编程；3、英语六级，能熟练阅读图像方面的英文论文；4、有文字识别等具体项目经验的优先；5、了解神经网络、SVM等机器学习算法并能灵活运用在图像识别的优先；6、良好的团队精神和沟通能力，逻辑思维能力和学习能力。职能类别：互联网软件开发工程师举报分享,517
8000-13000/月,时代传媒,数据挖掘工程师,"职位描述：岗位职责:1.使用机器学习/数据挖掘算法从大规模数据中挖掘有价值知识（如用户画像、商家画像、知识.图谱等）2.使用机器学习/数据挖掘算法解决困难的业务问题（如搜索、推荐、个性化定向、商户营销）3.深入理解、实现、优化机器学习/数据挖掘算法任职条件:1.计算机/数学相关专业应届硕士毕业生2.掌握扎实的数学基础，如线性代数、概率论、高等数学等3.具有良好的分析问题和解决问题的能力，对解决具有挑战性问题充满激情4.具有良好的编程和工程实现能力（能熟练使用python,java,c++,R语言中的一种或多种进行数据挖掘）具备以下条件优先录取：5.熟练掌握数据挖掘或自然语言处理的基础理论和方法6.有大规模的文本或网页处理经验，参与过实际的大型机器学习/数据挖掘项目职能类别：其他关键字：数据挖掘分析举报分享",515
6000-7999/月,英创人才服务（上海）有限公司广州...,大数据售前64296,职位描述：00064296岗位职责：1. 了解主流大数据产品，能通过沟通理解整理行业用户需求；2. 为客户提供满足需求的大数据解决方案；3. 主导项目的技术方案的讨论与制作，协同项目中管理推进等工作；4. 配合销售团队进行产品宣讲和解决方案展示5. 理解目标市场，搜集市场信息，分析需求和行业趋势，参与产品策略的制定；6. 负责与合作伙伴公司合作相关工作；7. 协同团队达成收入及其它长期目标；职位要求：1. 本科及以上学历，至少2年以上大数据售前咨询顾问经验；2. 熟悉主流的数据库、BI、数据仓库、数据挖掘产品，具备相关解决方案售前经验；3. 具有出色的表达沟通能力和售前讲解能力。4. 优秀的方案功底，做出有逻辑、有创意、有核心价值的方案5. 具备较强的不断学习能力，有热情，能承压，能自我激励；6. 有分布式计算构架、Hadoop、NoSQL的相关设计经验，部署和管理等经验优先；7. 对数据挖掘算法熟悉并有实践经验，有Java/Python软件开发经验者优先；8. 对Pentaho有经验者优先；9. 熟悉物流行业、汽车行业、制造行业IoT自动化者优先职能类别：系统工程师关键字：大数据售前问咨询Hadoopsql举报分享,513
12000-18000/月,北明软件有限公司,大数据开发工程师,职位描述：岗位职责：1、 参与系统需求分析和设计工作2、 负责系统的开发、测试工作3、 负责功能模块的性能调优、疑难问题解决；4、 参与设计文档以及其他技术文档的编写；任职要求：1、 计算机相关专业，本科及以上学历，有3年以上开发经验，具有2年以上基于Hadoop/Hbase等应用开发经验，对分布式计算理论有深刻理解；2、 精通Hadoop技术体系，有Hadoop计算集群在实际项目上的开发和维护经验，有Mapreduce/hive/hbase实际应用经验及编程经验；3、 精通JAVA、熟练掌握MapReduce原理及数据分析相关的二次开发；4、 熟悉linux/UNIX shell、熟悉(Perl/python/shell)任意一种脚本语言；5、 熟悉Storm流计算框架或其他开源实时计算框架；6、 对数据敏感、对新技术敏感，具有良好的系统分析、架构设计能力；7、 个性开朗，对技术钻研好学、逻辑思维能力强，沟通能力优秀，有团队合作精神;8、 能承受较大的工作压力。职能类别：高级软件工程师软件工程师举报分享,526
6000-12000/月,广东缺钱么网络科技有限公司,数据分析师,职位描述：岗位职责：1. 现有项目数据分析方法研究及实现2. 根据数据提供决策，与开发人员配合实现数据实时分析与可视化岗位要求：1、本科或以上学历，计算机、数学、统计学等专业毕业；2、具有1年以上的数据分析或用户研究工作经验；3、熟悉SAS/SPSS/Matlab/R等专业统计分析工具；4、有Python等脚本语言程序开发经验，具备良好的程序设计能力和习惯；5、熟悉linux系统、MySQL/MongoDB数据库、网络编程。6、具备良好的学习能力、分析解决问题能力，自我驱动，能独立承担工作任务。职能类别：SEO搜索引擎优化举报分享,511
4500-5999/月,广州市臻贝电子商务有限公司,实习数据工程师,"职位描述：工作职责：1）参与大数据平台系统的调优与新功能开发。2）负责大数据采集、存储框架研究，参与在线或离线数据存储模型设计。3）研究机器翻译优化算法。4）研究完善基于深度学习的推荐算法。任职要求：1）积极主动，目标导向，态度认真，思维严谨2）能适应敏捷开发流程3）熟悉php,nodejs,python,java中至少一种语言4）能熟练阅读英文文档，熟悉以下关键字：①Scrapy，Mose，DNN，Hadoop②RESTful,JSON,SOAP③Ubuntu,nginx,MySQL,Redis,Solr④Git,Gitflow职能类别：数据库工程师/管理员算法工程师举报分享",509
6000-7999/月,广州畅悦网络科技有限公司,delphi开发,职位描述：岗位要求：1、熟悉delphi开发语言和开发工具2、熟悉tcp网络编程3、了解汇编、网络拦截等开发相关的技术4、1年以上window编程经验5、性格开朗，善于沟通，工作适应能力强6、熟悉其他pc端开发语言者优先录取，如c#、python此职位属叶子猪平台，叶子猪期待你的加入，详情请登录公司网站（请复制链接到浏览器打开）：http://www.yzz.cn职能类别：互联网软件开发工程师关键字：delphiwindow编程c#python举报分享,512
5000-10000/月,上海辰希网络科技有限公司,游戏运营维护工程师,"职位描述：岗位职责:1、	负责游戏服务的部署，新版本的发布，服务端的变更；2、负责监控游戏服务的运行状况，及时处理游戏运行中出现的故障，保障网络游戏服务的正常提供；3、负责游戏服务器架构的研究和部署优化；4、负责与游戏运营项目组的日常沟通交流，接受并处理项目组提出的其他运维技术支持需求。5、及时发现游戏故障，留心搜集故障相关信息，处理日常工作中的各类技术问题，并对相关流程作出改进建议。岗位要求：1、精通linux/Unix系统管理,精通linux 常用命令;2、熟悉Nginx、Apache、Tomcat、SVN、FTP、Nagios、zabbix等常用服务的安装、配置、优化，熟悉MySQL数据库维护3、熟练使用shell/perl/python等脚本语言进行自动化所需的程序编写;4、熟悉网络知识,了解tcp/ip协议;对服务器硬件知识有一定的了解;有较强的沟通能力、推动能力和较好的SOP流程控制意识。5、能适应较高强度的加班和晚间响应工作，勤奋、严谨、具有钻研精神及独立思考能力6、两年以上的互联网服务器维护经验、一年以上游戏运维经验；7、计算机类和相关专业专科以上学历优先将简历和作品投递至：chenxiwl_hr@163.com请在文件名注明“姓名-岗位-信息来源”；谢谢！职能类别：技术支持/维护工程师关键字：游戏运维运营维护运维工程师运维举报分享",516
4500-5999/月,广州易动文化传播有限公司,IT工程师,职位描述：岗位职责：1、监控和维护公司局域网络，保证其正常运行；2、解决和排除各种软硬件故障；任职要求：1、熟悉掌握Linux系统管理和维护，熟悉Shell脚本书写（Perl或Python等均可）；2、熟悉Windows服务器的配置与维护，对RIAD磁盘陈列有一定的了解；3、熟悉常见的网络协议，并能对常用的网络设备进行配置；4、熟悉集群、负载均衡技术，对集群渲染有一定的认识；5、有较强的责任心，较好的协调能力，良好的职业道德观念，以及良好的执行力；6、计算机应用、网络技术管理与应用、软件工程或信息管理工程等专业优先；7、有动漫游戏行业IT工作经验优先；（请注意！公司将在2016年10月份搬迁至芳村地铁站A出口附近，靠近唯品会)职能类别：网站营运专员数据库工程师/管理员关键字：Linux系统Shell脚本Perl/Python局域网维护举报分享,510
10000-14999/月,广州极印象网络科技有限公司,服务端程序员,职位描述：职位描述：1、负责棋牌游戏服务器端的模块和功能开发；2、负责项目程序开发，编写核心代码，对单独功能模块、游戏进行整合；3、负责数据库存储等相关开发；4、处理服务器性能及网络优化；5、负责游戏架构设计、模块划分、编写游戏逻辑、算法、核心代码、技术文档；6、负责游戏服务器、客户端、公司其他功能技术的整合；7、根据详细设计文档资料，编写程序极其相关文档资料，并负责所编写程序的初测；8、能够完成具体技术难点的解决方案。职位要求：1、三年或以上服务器开发经验，有棋牌游戏服务器开发经验优先；2、精通C/C++，精通linux下网络编程，熟悉网络编程、多线程编程、大型多人在线架构；3、熟悉Linux环境，熟悉shell脚本编写，熟悉Lua、Python等脚本语言；4、熟悉mysql，redis的使用、开发与优化；5、有较强的自学能力，沟通能力和良好的语言表达能力；6、对游戏开发有浓厚兴趣，有游戏开发经验者优先；7、有大型分布式、高并发、高负载、高可用系统设计经验者优先。职能类别：互联网软件开发工程师手机应用开发工程师关键字：手游程序服务端棋牌举报分享,507
4500-5999/月,广州市美光网络科技发展有限公司,WEB前端工程师,职位描述：1、参与公司Web项目的前端技术设计。2、在理解产品业务的基础上，结合前端技术建立或优化Web的交互方式。3、实现前端各种效果，编写相关公共API。4、参与研究Javascript和Html5的跨平台（PC/Android/IPhone等）最新应用，掌握前端应用的发展潮流。任职资格：1、具有良好的HTML、CSS、JavaScript基础，熟悉bootstrap框架。2、熟悉jQuery、reactjs、bootstrap等框架。3、熟悉Ajax技术，json数据交换。4、具有一定美工能力，能够使用熟练PhotoShop、Dreamware等工具进行基本设计工作。5、了解一种Python，PHP或java中的一种。6、乐观上进，有钻研精神，充满激情，有团队合作精神。加分项：-喜欢开源技术，经常接触并实践新技术-了解一种3D建模软件，如Blender，3DMax等。-熟练使用一种js测试框架-熟悉websocket，web3D技术职能类别：软件工程师其他关键字：JavascriptHtml5jQueryreactjsbootstrap举报分享,508
8000-9999/月,广州瑞娱网络科技有限公司,运维工程师,"职位描述：1.linux服务器初始化，网页游戏的部署、更新、合服；2.分析排除系统、数据库、网络、应用等故障及错误；3.游戏运维脚本编写和部署；4.游戏运行健康状态监控、故障响应及处理；5.运维工作文档及报告填写；任职要求：1.全日制本科及以上学历；2.中型页游及以上运维经验优先；3.熟悉网络基本原理，熟悉tcp/ip协议；4.熟悉tomcat、nginx、apache、resin、lighttpd等常用web服务器架设和故障处理；5.熟练使用linux，了解操作系统原理，在Linux系统管理及优化有丰富经验；6.熟练使用cacti、zabbix、nagios等常用监控工具；7.熟悉Mysql的管理维护及常见故障处理,熟悉mysql cluster优先；8.熟悉Shell编程，熟悉Python优先；9.熟悉ansible、puppet自动化运维工具优先；职能类别：技术支持/维护工程师关键字：运维游戏页游linux举报分享",506
10000-14999/月,广东三百六十度传播广告有限公司,大数据开发工程师,职位描述：岗位职责：1、负责大数据平台软件环境搭建及维护；2、负责大数据技术的研究及应用；3、负责异构数据收集并加载到大数据平台；4、负责网络数据抓取规划并提供网络信息提取解决方案。任职要求：1、熟悉Hadoop的体系架构和运行原理，有Hadoop方面项目经验；2、对Hadoop的MapReduce原理有深入研究，有JAVA或Python语言环境下的MapReduce实际开发及部署、调优及维护经验；3、具有构建及优化基于Hadoop/Hive/Hbase的海量存储产品设计及调优能力4、具有数据分析、数据挖掘，文本挖掘、海量数据处理相关经验；5、有Linux、Unix系统安装维护经验，熟悉常用Linux系统维护、监控工具，能快速定位系统瓶颈，具备Linux常用服务配置能力，会编写shell脚本；6、善于沟通、有良好的团队合作精神、高度的工作责任心和敬业精神。职能类别：高级软件工程师举报分享,472
6000-10000/月,广州戴萃斯软件有限公司,自动化测试工程师,职位描述：1、负责公司产品以及相关业务支撑系统的测试；2、根据需求和交付要求编写测试脚本，搭建自动化测试环境，执行测试及Bug跟踪；3、根据项目测试计划制定测试用例并实施，编写测试报告等相关文档，保证产品和系统质量和进度；4、对互联网产品进行白盒测试、兼容性测试、容错性测试、运维测试等。任职要求：1、计算机软件等相关专业本科（含）以上学历、至少2年以上测试经验；2、从事过互联网行业者优先，有一年以上开发经验者优先；3、掌握软件工程、软件测试理论、测试流程及方法；4、掌握各种软件测试技术、方法、如功能测试、性能测试、安全性、可靠性、界面等、掌握至少一种自动化测试工具；5、具有良好的沟通协调和文档撰写能力；6、热爱测试工作，善于发现、分析和总结问题，责任心强，吃苦耐劳，具备较强的沟通能力，有抗压能力，能适应高强度的工作；7、学习能力强，能承受一定工作压力，富有团队精神，有责任心，良好的沟通能力；8、熟悉一个开发语言（JAVA、.Net、C/C++、Python）。职能类别：软件测试关键字：软件测试举报分享,473
6000-12000/月,广东万事泰集团有限公司,服务器架构工程师,职位描述：此岗位上班地点：云浮市新兴县（总部），管吃住，可接受均可投递；岗位职责1、负责研究所服务器架构设计与建设；2、负责研究所项目服务器端平台开发、测试、维护；3、协助编写整理项目相关文档的；4、持续对技术架构进行完善优化，并进行适当的技术储备。任职要求1、三年以上Java开发工作经验，两年以上的互联网领域开发经验；2、熟悉TCP、HTTP协议，有Socket编程相关经验优先；3、精通关系型数据库（MySQL）、非关系型数据库（MongoDB）的应用开发；4、掌握Spring MVC、MyBatis、Hibernate等流行框架的运用；5、有丰富的Tomcat、Nginx集群服务部署、优化经验优先；6、能独立阅读英文技术资料，有阅读开源代码经验者优先。7、有基于node.js、python服务器端开发经验优先8、有OT硬件云开发经验优先欢迎符合要求的人员将简历投至我司邮箱：hr03@mastergroup.com.cn联系电话：0766-2925786此岗位上班地点：云浮市新兴县（总部），管吃住，可接受均可投递；职能类别：系统架构设计师数据库工程师/管理员关键字：系统架构服务器架构服务器开发举报分享,518
8000-10000/月,沙包在线,高级/中级数据库工程师,"职位描述：岗位职责：1 负责数据库日常管理维护，包括故障恢复、日常备份、监控及性能优化等；2 负责ETL的开发和监控,编写和修改用到的存储过程,制定数据迁移方案；3 对数据库的性能优化有一定经验；任职要求：1、计算机相关专业，两年以上数据库相关工作经验；2、精通MySQL数据库的程序开发及性能优化;3、熟悉数据迁移工具kettle或其他解决方案;4. 熟练掌握Linux操作系统，会写Shell脚本；4、有mssql、mongdb，redis数据库部署和优化的经验者优先；5、熟悉开发语言Java、PHP、Python、C#至少一种;6、执行能力强，结果导向，具备较强的学习能力和独立解决问题的能力。注：以上为高级工程师要求，中级工程师条件可以放宽。职能类别：数据库工程师/管理员 软件工程师职能类别：数据库工程师/管理员关键字：数据库mysql数据运维举报分享",520
2000-2999/月,广州短讯神州网络技术有限公司,Java实习生,"职位描述：岗位职责：1、负责系统的编码；2、负责线上系统的新增需求开发与功能维护。岗位要求：1、本科及以上学历，计算机相关专业；2、熟悉html、JavaScript、jsp、struts2/Spring/Hiberate，JQuery、H5，AJAX, XML 和 Web Service等技术；3、熟悉设计模式，熟悉UML；4、熟悉主流数据库，熟悉oracle、mysql；5、工作耐心细致、主动性强，有责任心；有良好的学习能力、沟通能力、团队合作精神及抗压能力；6、有以下工作经验之一者优先考虑：A、熟悉python；B、熟悉socket、多线程编程。注：2016、2017届毕业生均可。职能类别：软件工程师互联网软件开发工程师举报分享",471
6000-9000/月,广东盖网通传媒有限公司,linux运维工程师,职位描述：岗位职责：1、负责线上业务系统的日常运维工作；2、运维脚本代码开发工作，负责自动化运维相关流程工具；3、公司在线业务系统的监控、及时响应故障处理协助开发更新生产环境代码或上线新项目；4、建立运维文档体系，如部署文档、监控手册、培训资料、问题总结文档、事故处理文档等。任职要求:1、一年以上的电商运维经验，2、熟练Nginx+MySQL+PHP的配置、使用、调优；3、熟悉nginx（IIS、tomcat、apache），haproxy，lvs，redis，memcache，keepalived，mysql，kvm等技术的原理，优化，排错；4、熟练使用cacti、zabbix、nagios等常用监控工具；5、熟悉Shell编程，熟悉Python优先；6、熟悉saltstack、puppet、ansible自动化运维工具优先。福利待遇：1、提供富有竞争力的薪酬和年终奖金；2、工作时间五天制（周末双休），工作时间为09：30-12：00 13：00-18：30；3、入职当月即购买五险一金；4、健全的年度调薪机制；5、每服务满一年有服务年金100元/年-500元/年；6、按照国家规定享受国家法定节假日，如年假6天，陪产假，产假，带薪病假12天；7、健全的内训和外训培训体系及晋升激励机制，为您的职业生涯发展提供有力的支持；8、每天半小时下午茶、员工生日会、旅游、节假日福利礼品、生日贺礼、舒适的办公环境。职能类别：技术支持/维护工程师关键字：NginxMySQLPHP举报分享,470
10000-14999/月,美联国际集团,网络爬虫工程师,"职位描述：岗位职责：1. 参与爬虫系统/解析系统架构设计、数据库设计；2. 设计各种策略和算法，提升抓取效果；3. 研究各种网页形态，进行信息抓取和模拟提交；4. 对互联网海量业务数据进行清洗、整合、分析和挖掘。任职要求：1.本科以上学历，计算机及相关专业优先；2. 具备2年以上Java或python相关开发经验并且有1年及以上爬虫或解析相关开发经验；3. 具有文本处理、相似度计算、数据清洗算法经验者优先；4、熟悉lucence 和 scrapy 等开源框架者优先；5、熟悉SQL，了解Hadoop、Hive者优先；6、优秀的团队合作精神、诚实、勤奋、严谨，能够积极创新，乐于沟通，负责敬业，以解决技术难题为乐趣，有想法，敢于挑战。福利待遇：1、周末双休，朝九晚六。2、享受国家法定节假日，年休假、婚假、产假、看护假、丧假、带薪病假等带薪假期；3、奖金：包括工龄奖，年终奖、推荐新人奖等，使您的付出与收获成正比；4、福利：完善的社会保险,不定期举行户外拓展、下午茶、读书会活动；5、学习与培训：提供专业培训机制,职业生涯规划等；6、工作环境：我们一直倡导人性化的办公场所，在这里您能感受到舒适的人员关怀与优质的办公设施给您工作效率来的提升。职能类别：软件工程师互联网软件开发工程师举报分享",468
10000-14999/月,广东奥园奥买家电子商务有限公司,接口开发工程师,职位描述：岗位职责：1.安全日志分析平台；2.安全扫描系统；3.入侵检测系统；4.挂马检测系统；5.及时完成公司领导交办的其它工作。任职要求：1、25—40岁本科或以上有2年或以上部署和解决计算机系统安全经验；2、熟悉Linux的操作和运维；3、熟悉开源架构和日志分析平台，如ELK、storm等；4、熟练相关脚本开发语言，perl、python、c、shell至少掌握一门以上；5、熟悉安全扫描系统、检测系统、日志分析平台、漏洞管理平台，有实际开发经验；6、熟悉web安全，了解常规的安全漏洞（SQL注入、XSS、CSRF等）原理及实践，对各种安全技术有一定了解；职能类别：其他举报分享,503
8000-15000/月,广州嗨生活馆百货有限公司,系统架构师,职位描述：岗位职责：1、负责完成公司开发平台及后端服务支撑系统的架构分析与设计，根据业务的发展对技术架构不断调整；2、负责大数据平台的架构规划和设计3、进行业务建模，对软件需求进行分析，细化系统相关的接口或协议的定义；4、负责核心代码的开发工作，负责核心技术问题的攻关，解决项目开发过程中的技术难题；5、指导软件开发人员的工作，提升团队的技术设计、编码能力，提高开发进度。岗位要求：1、计算机相关专业毕业，本科以上学历2、具有5年以上的商业零售软件设计开发经验，曾担任系统开发平台设计者优先。3、熟悉JAVA、python编程，熟悉 MySQL、Oracle等关系型数据库，熟悉nigx、Tomcat等平台技术。4、思路清晰，优秀的控制与沟通能力，优秀的团队协调能力和领导能力。5、关注技术的发展趋势，具备快速学习的能力，能快速掌握各种新知识，并能积极的分享知识带动团队成长；职能类别：系统架构设计师举报分享,502
12000-24000/月,广东一一五科技股份有限公司广州分...,高级PHP研发工程师,职位描述：【工作职责】参与115网盘、圈子、我聊等项目的研发工作。【岗位要求】1. 计算机相关专业，大专以上学历，2年以上PHP工作经验，有高负载网站开发经验者优先；2. 对PHP语言有深入的了解，同时熟悉C/C++、Golang、Python、NodeJS开发者为佳；3. 具备优秀的编程能力，熟悉HTTP/HTTPS等协议，熟练掌握常用的数据结构和算法；4. 具备良好的安全编程意识，特别是对Web安全有足够的认识；5. 熟练掌握关系数据库理论，对MySQL/MariaDB有深入了解，有大数据量数据库开发、管理、优化经验为佳；6. 深入了解缓存的作用，能合理使用缓存，有Memcached、Redis、MongoDB使用经验；7. 熟悉异步编程，熟悉Gearman，熟悉至少一种以上消息队列服务；8. 有一定的系统架构设计能力，能设计及编写良好的接口规范。职能类别：高级软件工程师举报分享,505
3000-6000/月,广州合立正通信息科技有限公司,测试工程师（景联）,职位描述：岗位职责：1、深入理解产品需求并抽取可测试的需求点，参与可测试的需求点评审；2、根据测试的需求点编写产品测试用例，并开展测试用例评审；3、对产品开展功能测试、安全测试、用户体验测试；4、参与部门技能培训，使用开源的测试框架，对产品开展自动化测试；5、积极完成领导交办的其他测试任务。岗位要求：1、一年以上软件测试工作经验，有意在软件测试行业长期发展；2、熟悉javascript、java、python优先；3、有appium或者Selenium 自动化测试实践经验者优先。4、良好的沟通和协调能力。职能类别：软件测试举报分享,469
5000-8000/月,广州漫瑞生物信息技术有限公司,生物信息分析工程师,职位描述：岗位职责：1. 独立完成基于NGS高通量测序项目的常规数据分析与解读；2. 结合公司产品开发需求，积极参与高通量测序分析流程及前端对应测序实验的设计、开发、优化和订制；3. 负责NGS生物信息分析项目的管理并跟踪进展；4. 积极跟进国际高通量测序分析技术的前沿，主动提出并开发新的分析方法；5. 管理和维护生物信息分析平台；6. 完成上级交办的其他任务。任职要求：1. 生物信息学、数学、统计学、分子生物学等相关专业硕士及以上学历；2. 非常了解二代测序技术常用的分析软件及流程，熟悉Linux的基本操作，具有Java、Python、Perl的编程经验并了解R 统计包；3. 了解illumina平台的实验流程，有Illumina 高通量测序数据分析的经验，执行过生物信息分析专业项目或课题，能够设计并优化测序实验流程者优先；4. 责任心强，有较强的学习能力、良好的组织、沟通能力和团队合作精神，具备项目管理和高通量测序产业经验者优先。职能类别：医药技术研发人员举报分享,504
8000-9999/月,深圳市德科信息技术有限公司广州分...,中级软件测试工程师,职位描述：工作内容：1、参与产品各阶段的各项测试工作；2、理解产品需求，参与测试用例的设计、讨论、完善和维护；3、发现跟踪缺陷，提供缺陷调试和跟踪信息，协助开发人员解决问题并进行验证。要求：1、2-3年的测试工作经验；2、能根据测试案例独立执行测试，完成测试报告；3、熟练掌握SQL语言；4、熟悉selenium或Python一种编程语言；职能类别：其他举报分享,467
6000-7999/月,广州市云图动漫设计有限公司,技术美术,职位描述：岗位职责：开发美术制作工具，优化美术工作流程；跟进美术资源，确保资源符合引擎规格；研究游戏引擎，帮助美术人员使用引擎和工具；协助美术人员和程序人员优化游戏运行效率解决美术人员日常遇到的各种技术问题岗位要求：熟悉 3dsmax 和 Maya 两款软件熟悉 maxscript 、Mel、Python 等三维软件脚本语言对游戏或影视制作流程有一点的了解有三年，或三年以上在3D游戏或3D影视公司的工作经验福利待遇：1. 薪资待遇：工资+绩效，项目分红，年底双薪，按国家规定购买五险一金；2. 双休、上班时间9:30-18:30；3. 按照国家规定享受国家法定节假日、带薪年假；4. 公司免费提供午餐，如有加班，均可提供晚餐；5. 每周五晚组织员工活动，例如：篮球、羽毛球、乒乓球等；6. 每月不定期组织部门聚餐，每年不定期组织公司集体旅游。职能类别：软件工程师多媒体/游戏开发工程师举报分享,464
6000-8000/月,佛山世寰智能科技有限公司,前端开发工程师,职位描述：岗位职责：1、负责公司产品的前端开发、页面架构设计，与后台工程师协作完成数据交互，动态信息展现；2、负责产品的交互效果开发，并能使用JS封装良好的前端交互组件，提高团队协作效率；3、不断检验并优化网站前端页面性能，提高页面访问效率；4、研究和探索创新的开发思路和最新的前端技术。任职资格：1、计算机、信息技术相关专业，本科以上学历，一年以上前端开发工作经验；2、熟练掌握各种Web前端技术（HTML5/XHTML/CSS/Javascript/Ajax/JSON等）；3、熟练使用PS、Dreamweaer等相关工具软件；4、对Javascript面向对象编程具有深入的了解；5、熟悉angluarjs、nodejs、要求熟练运用JQuery、BOOTSTRAP；6、熟悉一门Web服务器端编程语言（如Java/Python/php），并有项目经验优先；7、具备良好的学习能力和分析解决问题能力、良好的对外沟通和团队协作能力，责任心强，勇于担当。职能类别：软件工程师关键字：JSSCSSHTML5JSON举报分享,465
