salary,company,jobcont,jobname
25000-29999/月,恒大集团下属公司,"岗位职责：1、协助项目经理开展项目管理与监督工作；2、协助项目经理开展配置管理与实施工作；3、参与制定项目相关制度与规范，并协助项目经理监督实施；4、参与项目沟通工作；任职要求：1、计算机或相关专业本科以上学历；2、2年以上工作经验，参与过大型项目产品规划、管理；3、有良好的职业道德、具备极强的团队精神和合作精神，具备强烈的创新意愿；4、良好的沟通能力，有较强的口头用面表达能力。岗位职责:1、基于公司的网站与系统产品设计需求，负责 php程序的设计、开发工作；2、完成php产品的设计、实现、测试及维护功能；任职要求:1、大学本科及以上学历，3年以上相关工作经验；2、熟悉apache/nginx＋php5 + mysql 开发, 有PHP主流框架的使用经验；3、熟悉json+AJAX技术和模板技术，了解css+div和JavaScript；4、熟悉TCP/IP协议,HTTP协议和网络编程，及Apache/Nginx、MySQL和Linux的日常管理和维护；5、具备较强的逻辑思维和学习能力，能独立进行模块设计、解决实际问题；7、熟练掌握Yii, CI, Thinkphp等主流框架;8、有OA系统开发经验者优先考虑;",互联网项目助理/系统架构师(PHP)
6000-7999/月,广州卡宝宝互联网金融信息服务股份...,"1、负责处理公司服务器日常监护，监控分析并主导解决系统故障；2、负责服务器的安装、升级、配置、监控和维护；3、负责服务器和应用程序性能监控和优化，性能趋势分析；4、负责参与技术解决方案的制定与评审，配合完成项目测试上线；5、系统运行维护规范化制定、执行；6、负责服务器资产管理及相关技术文档制作;7、熟悉服务器安全方面的配置及ddos、xss、cc、sql注入等的安全防范措施；8、精通linux、nginx等配置及安全防护操作,熟悉mysql等数据库；9、桌面系统的维护相关工作；10、完成领导交付的其他工作。11、熟悉linux下的集群，mysql集群等。任职要求：1、计算机专业大专以上学历，3年以上相关工作经验；2、熟悉精通主流服务器、存储的原理；3、较强的分析解决问题能力。",服务器运维工程师
6000-10000/月,广东省电信规划设计院有限公司,"岗位职责：1、负责翼支付微信系统、接口的设计及开发；2、参与需求分析与架构设计以及相关概要设计、详细设计文档的编写；3、完成各系统功能开发，协助测试、上线。任职要求：1. 2年及以上JAVA经验，大专及以上学历，计算机相关专业；2. java基础扎实，熟练使用J2EE相关技术和框架，包括但不限于SSH、Mybaitis等；3. 熟悉相关接口技术，如webservice，hessian等。4. 熟悉Linux常用命令，能独立在上面进行测试和部署。5. 了解redis、MQ、nginx等中间件和分布式框架的可优先考虑。6. 熟悉oracle,mysql数据库，能熟练运用sql语言,存储过程等。7. 熟悉微信开发。",java开发（出差上海岗）
8000-15000/月,铂涛集团,"一场你绝对不能错过的招聘会：只要投简历，就能免费参加“连接+∞铂涛集团2016新品时尚秀”，她将为您呈现一个全面的铂涛，12月11日主题招聘会约定你，现场面试+场馆体验地点：广州市琶洲保利世贸博览馆4号展馆面试流程：投递简历---等待HR为您妥善安排面试时间---带上简历，现场体验最好玩的面试职位描述1、 负责Web性能和数据库性能的需求采集与分析、性能方案制定、测试脚本开发与实施；2、 分析、定位性能瓶颈，配合开发团队推动问题解决；3、 提交性能测试报告，评估性能测试风险；4、 搭建、维护测试环境。任职要求1、 2年以上 Web 性能测试经验，计算机相关专业优先；2、 熟练使用至少一种商业性能测试工具和开源性能测试工具；3、 具备一定的设计编码能力，能熟练进行性能测试脚本编写；4、 熟练掌握多种数据库（Mysql、MongoDB等）各项性能参数设置、监控及优化；5、 熟练掌握多种中间件（Tomcat, Apache, Nginx, MQ,等）各项性能参数设置、监控及优化；6、 熟悉Linux操作系统各项性能参数设置、监控及优化；",测试工程师
8000-9999/月,铂涛集团,"职位描述1、 负责Web性能和数据库性能的需求采集与分析、性能方案制定、测试脚本开发与实施；2、 分析、定位性能瓶颈，配合开发团队推动问题解决；3、 提交性能测试报告，评估性能测试风险；4、 搭建、维护测试环境。任职要求1、 2年以上 Web 性能测试经验，计算机相关专业优先；2、 熟练使用至少一种商业性能测试工具和开源性能测试工具；3、 具备一定的设计编码能力，能熟练进行性能测试脚本编写；4、 熟练掌握多种数据库（Mysql、MongoDB等）各项性能参数设置、监控及优化；5、 熟练掌握多种中间件（Tomcat, Apache, Nginx, MQ,等）各项性能参数设置、监控及优化；6、 熟悉Linux操作系统各项性能参数设置、监控及优化；",测试工程师
6000-7999/月,广州市讯飞樽鸿信息技术有限公司,工作地点：广州岗位职责：1、负责中国移动语音信箱平台运行维护，处理运行过程中出现的各类故障；2、负责负责日常与运营商、支撑方调试、测试业务。3、负责数据统计分析网站、渠道合作方数据查询网站等的维护优化工作。4、可以适应出差，进行现场网络、服务器、存储、系统等软硬件的安调和维护。5、自主能力强，能通过各种方法创造性的解决各种系统及软件的技术问题。任职要求：1、通讯、计算机等相关专业，正规院校本科以上学历，熟悉电信行业相关背景知识者优先。2、2年以上呼叫中心行业IVR维护管理经验，精通呼叫中心（SP或运营商增值业务平台）维护管理工作，熟悉华为IVR平台维护工作者优先。3、具有较强的责任心，良好的沟通及表达能力，具备良好的学习能力，能够快速学习掌握有关呼叫中心领域的新兴技术。4、精通数据库语言，SQL语法，熟练使用oracle、mysql数据库，掌握存储过程的编写及使用方法，逻辑思维清晰。5、精通TCP/IP网络协议，熟悉主流路由器、光纤交换机、防火墙等网络产品。6、熟悉互联网安全结构、入侵检测、病毒防护等，并有深入理论和实践经验者优先考虑。7、熟悉不同系统平台下apache/Tomcat/nginx等应用服务的配置和优化。,应用运维工程师
10000-14999/月,广州博购电子商务有限公司,"岗位职责：1、负责技术可行性论证,对产品和技术的选型进行评估, 主持和参与平台架构设计；2、带领技术人员进行核心技术的攻关；编写系统核心代码，组织团队代码审查；3、项目管理，包括项目规划、任务分解、进度控制、质量保证等；4、完成公司或上级交代的其他任务。任职要求：1、计算机及相关专业本科及以上学历；2、5年以上Java项目开发经验，具有大型分布式、高并发、高可用性系统实际开发经验；3、熟悉系统架构设计、数据库结构设计、业务逻辑抽象、组件封装等编码工作；4、深刻理解软件系统架构，精通面向对象分析设计方法，逻辑能力强，熟练掌握如何设计系统的构架及完整解决方案；5、精通Java语言，能熟练应用SpringMVC、Spring、MyBatis、Hibernate整合开发；6、熟练掌握Oracle和MySQL等主流数据库，熟悉数据库建模以及事务处理，具备深厚的SQL功底，并有着丰富的数据库设计经验；7、熟悉HTML、CSS、Javascript、JQuery、JSON等前端开发技术；8、精通Tomcat、Nginx等开源服务器；9、良好的沟通及组织能力，良好的团队合作精神；10、有相关岗位工作经验者优先。【薪酬福利】1、提供在行业内较具竞争力的薪资待遇，并根据公司发展和个人表现提供年度薪酬调整机会2、五险一金：养老保险、医疗保险、工伤保险、失业保险、生育保险，及住房公积金；3、晋升通道：为有志之士提供广阔的发展空间；4、带薪节假日：按照国家的法定节假日放假；满一年以上的员工，可享受带薪年假5天、婚假、产假、丧假等，传统节日发放节日礼品；5、工作环境：地处珠江新城国际金融中心，工作环境温馨、舒适；6、管理风格：人性化扁平式管理，尊重每一位员工；7、文化活动：精彩的员工活动是每一位同事的最爱，公司会不定期举行年度旅游、拓展培训、外出踏青、休闲烧烤、部门聚餐、观看电影、篮球健身等休闲娱乐活动。【温馨提示】面试时请携带身份证、个人简历、设计作品等，谢谢！地址：天河区珠江新城国际金融中心西塔3511层联系人：王先生    电话：020-37209414-605   18620869048乘车路线：1、	地铁：三号线、五号线珠江新城B2出口，出来直走500米至国际金融中心西塔，携身份证到前台办理临时出入卡2、	公交车499路，下车后步行50米至国际金融中心西塔，携身份证到前台办理临时出入卡",技术架构师
8000-18000/月,香港联瑞知识产权集团,"岗位职责：1、负责网站应用的发布，包括环境配置、部署；2、负责网站应用的问题跟踪与管理，故障处理和隐患排查，并定期给出业务运维状况和容量报告；3、负责研究网站应用服务架构及其依赖的软硬件环境，负责跟踪各个子系统的内部运行状况，不断提高系统的健壮性和效率；4、负责推动网站产品的优化，包括网站产品的性能优化、网站产品的监控、网站性能容量数据的收集分析等；5、负责产品运维工作范畴与深度方面的文档建设；6、参与运维自动化工具和平台的整合、规划和开发。岗位要求：1、大专及以上学历，计算机、通信、电子、自动化等相关专业；2、2年以上互联网行业运维经验，深入理解Linux系统，有系统调优经验；3、熟悉WEB相关技术，包括Apache，Jboss,Nginx，MySQL，Tomcat等应用的管理、配置和优化；4、精通和灵活运用两种以上的脚本语言，包括：Shell、Perl、PHP、Ruby、Python等；5、学习能力强，积极主动，对技术敏感而细致，善于思考，乐于发现，对解决具有挑战性问题充满激情；6、良好的沟通协调能力和强烈的责任心。",运维高级工程师
4500-5999/月,广州多好信息科技有限公司,职位描述：1、参与软件需求分析，编制软件测试计划、测试方案；2、设计测试用例，编写测试脚本；3、对产品进行系统测试，包括：功能测试、界面测试和性能测试；4、对缺陷进行分析、定位和反馈，协助并监督开发人员及时解决BUG;5、记录测试结果，编写测试报告；任职要求：1、计算机或相关专业，1年以上测试经验，优秀的应届毕业生亦可考虑；2、熟悉软件开发流程和规范；3、了解或熟悉Java、Python、JavaScript任意一种语言，熟悉mysql，tomcat，nginx基础安装配置；4、熟悉开源测试工具，测试框架；具备二次开发能力；5、对新技术感兴趣，有钻研和开拓精神；6、逻辑思维缜密，能写测试用例，同时对项目有把控的人。,软件测试工程师
10000-14999/月,广州因孚网络科技有限公司,【工作内容】1，负责核心产品项目Web后端的设计和开发，产品管理平台开发；2，负责核心产品数据库结构设计；3，与产品经理、前端工程师保持良好沟通，能快速理解、消化需求，并落实为具体的开发工作；4，负责编制技术文档和代码说明文件。【职位要求】1，大学本科学历，计算机、软件工程类专业优先；2，2年以上实际PHP编程经验，对互联网领域主要专业的技术具有深入的认识或成功的项目经验；3，精通PHP编程，熟练使用常用的PHP框架和扩展，如Yii， ThinkPHP。有Yii实际项目经验者优先；4，熟练使用MySQL数据库，对MySQL有深入的认识；具有优秀的数据库设计者优先；5，熟悉TCP/IP、HTTP等网络协议；6，熟悉Linux操作系统，了解Shell脚本编程及常用Linux管理命令；熟悉Apache/Nginx的配置和使用者优先；7，良好的主动性和责任感；8，良好的沟通能力，团队协作能力，学习能力及逻辑思维，善于思考问题，并提出自己的解决思路。,PHP中级开发工程师
8000-9999/月,联想中望系统服务有限公司（现越亮...,职位描述：1、负责流量平台架构优化与功能开发；负责平台日常维护与升级；2、协助运营主管进行开发任务的分配，并监督开发过程、进度及质量；3、负责辅导和指引新人参加模块开发工作，把控新人的代码质量；4、分析系统瓶颈，并进行优化升级，持续提升核心系统在高并发、海量请求数下的处理能力。任职要求：1、大专或以上学历，计算机软件相关专业，3年以上J2EE开发经验。2、精通MVC设计模式，精通spring、spring mvc、mybatis等开发框架。熟练html5、javaScript、jquery等web前端技术。3、精通MySQL数据库技术，熟悉SQL调优机制，有大型数据库软件开发经验者优先。4、熟悉redis、memcached，nginx、haproxy等常见分布式技术；5、熟悉分布式、缓存、消息、数据分析等工作机制，具有大型分布式、高并发、高负载、高稳定性的系统设计开发经验优先；6、具有移动互联网技术团队开发管理经验优先；7、需有良好的沟通表达能力，具备团队合作精神；有责任心，能够承受一定的工作压力。,Java开发工程师
10-15万/年,广东松鼠在行动信息科技有限公司,职位描述：1. 对公司相关系统和网站进行安全分析、风险评估及安全加固（涉及网络、应用系统、数据库系统等方面），引导相关人 员修复安全问题；2. 跟踪和分析各类安全问题和安全事件，支持公司各部门日常安全工作；3. 研究各种网络安全技术，跟踪和分析新的安全漏洞，编写和维护用于安全测试的攻击工具、防御工具和分析工具；4. 对公司Web产品涉及到的安全性研究，对WEB代码进行审视以及漏洞检测，及时发现WEB漏洞并提出修改建议；5. 负责处理网络安全事件，按需应急响应并设计规避同类风险方案；6. 完成上级经理布置的其他工作任务岗位要求：1. 本科及以上学历，3年以上的web安全工作经验，精通web及系统层面渗透和防御技术，能够分析各种网络攻击行为以及危害网络的相关安全脆弱点；2. 熟悉常见攻击和防御办法，熟悉当前流行渗透、入侵相关技术与防护策略，有渗透测试和安全加固相关经验，能够独立进行web渗透测试、恶意代码监测和分析；3. 熟悉主流网络设备厂商网络设备的安装调测、故障处理、协议分析；4. 具有较强的问题综合分析和解决能力，较强心理素质及独立工作能力，具备良好团队合作能力，较好的沟通表达能力。具备互联网行业信息安全岗位经验者优先；5. 熟悉Linux操作系统内核工作原理，熟悉apache、tomcat、nginx等应用服务，精通web漏洞、操作系统漏洞的发现和处理；,网络信息安全工程师
15000-19999/月,广州金聚网络科技有限公司,"职责：负责Web和App项目的服务端的架构调研、设计和开发；2.设计、开发并改进互联网产品后台服务；3.快速原型开发，快速迭代并迅速投入产品 ；4.参与项目重点、难点模块的研发工作，结合业务的特点，提供面向业务的整体优化方案；5.分析后台统计数据，不断提升产品体验 ；要求：计算机或相关专业本科以上学历，3年或以上PHP相关开发经验；2.精通PHP及主流开发框架（如 Zend、Yii、ThinkPHP 等），精通面向对象开发；3.熟悉HTML/CSS/JavaScript/Ajax/JQuery/Html5等相关技术；4.熟悉Linux环境下开发，熟练掌握 Apache/Nginx 的配置和使用；5.优秀的数据库设计和优化能力，至少精通一种数据库应用，精通Mysql数据库应用者优先；6.精通主流的NoSQL技术（如 Memcached、Redis、MongoDB等），并能熟练使用于项目中；7.数据结构、算法分析功底扎实，学习能力强，有较强的架构能力及优秀的逻辑思维能力；8.沟通交流能力强，乐于分享，良好的团队合作精神；9.精通C，C++,Java,Python者优先考虑。",高级PHP开发工程师
8000-15000/月,鸿达兴业股份有限公司,【岗位职责】1.负责公司业务系统开发工作；2.负责本组编码规范和项目质量，解决性能瓶颈；3.参与系统功能需求分析，负责概要设计和核心代码编写；4.组织团队达成项目目标，引导项目组实现项目指标， 及时解决项目风险；5.定期组织代码评审，重构和优化。【任职要求】1.本科及以上学历，具备基本的英文读写能力；2.3年以上java web开发经验；3.Java基础理论扎实，深入理解jvm，io，nio，集合，多线程等技术；4.熟悉设计模式，具有优秀的业务抽象能力和面向服务设计思想；5.熟练掌握nginx，jboss，jetty，cache，storm，mq，maven等相关服务技术与应用；6.熟悉Linux操作系统常识和基本操作指令；7.良好的编程习惯，精益求精的作风，耐心细致，具有高度的责任感。员工福利待遇：上班时间：周一至周五，8小时/天工作制，周末双休、法定节假日；薪酬绩效：富有竞争力的薪酬体系，职能部门有年中、年末公司业绩分红等福利。根据员工自身表现，每年不少于1次提薪机会。培训机会：具有完善的培训体系，新员工入职后可享受带薪培训。为员工提供全方位的内外训学习机会；职业发展：公司处于高速发展期，为优秀员工提供广阔的发展空间；五险一金：依法为员工缴纳养老保险、医疗保险、工伤保险、失业保险及生育保险和住房公积金。员工活动：公司不定期组织主题活动、员工主题生日会、拓展活动、年度旅游等活动；其他津贴：凡节假日礼品派发等；年假：劳动者连续工作一年以上的，享受带薪年休假。广州员工享受上下班专车接送：在广州工作的员工在指定的地方，免费提供班车上下班接送。班车途中经过以下地方：金宇花园、保利花园、大塘、员村山顶、宝岗大道等等我司详细地址：广州市荔湾区广州圆路1号广州圆大厦（广州新地标）联系信息：联系人：吴先生联系电话：020-81492222-8719E-mail：hdxy_hr@gdpe.cn温馨提示：简历投递请填写邮件名称：姓名+前程+岗位名称,高级java开发工程师
8000-9999/月,广州金聚网络科技有限公司,岗位描述：1、负责公司软件系统的服务端架构设计及API设计，以及代码实现；2、负责公司基于自有框架的软件系统的设计及实现；3、负责公司基于自有框架的业务通用组件的抽象、实现及文档撰写；4、编码规范、开发文档的整理与编写。任职资格：1、精通PHP，熟悉常用设计模式和算法，深入了解PHP的性能优化；2、深入理解代码的健壮性，可读性及扩展性，熟悉代码规范及文档规范；3、熟悉Linux/Unix基本操作，熟悉Nginx、PHP等软件的编译安装和最优化配置，了解这些软件的版本差异和不同安装/运行方式及原理；4、熟悉MYSQL数据库，掌握常规的数据库优化手段；5、熟练掌握前端Web页面相关技术；例如jquery，html5，css3等；6、好奇心强，对新技术有浓厚的兴趣和触感，并且能运用到工作当中。,php
6000-7999/月,广东唯一网络科技有限公司,岗位职责：1、处理客户提出的各类售后疑问、需求、投诉，跟踪及维护客户关系；2、协调相关部门为客户及时提供优质的服务，同时对工作过程提供改进意见 ；3、兼任公司软件项目的现场调试、实施部署与客户培训等工作；4、控制实施进度，完成项目交付，为客户提供日常业务支持。任职要求：1、大专及以上学历，30岁以下，计算机相关专业优先；熟悉 Linux 下各种系统管理命令的使用，有系统维护经验优先；2、熟悉 Web 中间件，能独立驾驭 nginx(Proxy/Cache等)；3、了解 HTTP/HTTPS 相关概念；4、熟悉Shell脚本或者Python语言优先；5、能主动了解客户需求，并具备完善的书面(文案)表达能力。,运维售后工程师
15000-19999/月,广州金聚网络科技有限公司,【工作职责】1、进行智能家居业务平台设计，开发，调试，上线，业务维护2、进行业务日志分析，给产品部分提供数据支持3、用脚本开发并维护业务相关的定时任务，监控线上数据稳定性4、为各个终端或平台提供中间件服务【职位要求】1、精通PHP，熟悉LAMP环境的开发；2、本科计算机专业，有3年及以上web开发经验；3、熟悉Yii、ThinkPhp 等主流PHP 框架；4、熟悉Nginx/Apache以及性能调优，配置；5、熟悉MySQL/Postgresql，数据库设计；6、熟悉Memcache、MongoDB等；7、有大数据处理经验，最好有知名企业或项目的参与经验,PHP开发工程师
10000-15000/月,广州银承派网络科技有限公司,岗位职责：1. 根据设计要求实现应用的开发，调试与集成。2. 负责产品的开发与维护、以及升级工作。3. 承担独立功能模块的基本分析和设计任务。4. 负责与客户沟通，收集客户需求并承担分析和设计任务。5. 具备高效的分析，解决生产问题的能力。岗位要求：1. 2年以上JAVA后台开发经验能够独立承担开发工作，具备很强的编程技术和逻辑思维能力，具备难点攻关能力。2. 良好的编码风格，具备较强的阅读英文能力和文档撰写能力。3.熟悉J2EE体系架构，熟悉java开源框架如Spring 、Hibernate 、JPA2.0、 Mybatis等4.熟悉Linux或者Unix操作系统环境下Tomcat、nginx服务器配置5.了解工作流引擎、规则引擎、缓存框架、NoSQL数据库、SOA/ESB/Dubbo等技术框架。6.熟悉Javascript、JQuery等Web页面技术，熟练掌握HTML/XHTML/HTML5、CSS/CSS3，熟悉主流Web浏览器的开发模式和特性优先,java开发工程师（五险一金，周末双休，年底双薪）
8000-15000/月,广州银承派网络科技有限公司,岗位职责：1. 根据设计要求实现应用的开发，调试与集成。2. 负责产品的开发与维护、以及升级工作。3. 承担独立功能模块的基本分析和设计任务。4. 负责与客户沟通，收集客户需求并承担分析和设计任务。5. 具备高效的分析，解决生产问题的能力。岗位要求：1．计算机或相关专业大学本科及以上学历。2. 2年以上JAVA后台开发经验能够独立承担开发工作，具备很强的编程技术和逻辑思维能力，具备难点攻关能力。3. 良好的编码风格，具备较强的阅读英文能力和文档撰写能力。4.熟悉J2EE体系架构，熟悉java开源框架如Spring 、Hibernate 、JPA2.0、 Mybatis等5.熟悉Linux或者Unix操作系统环境下Tomcat、nginx服务器配置6.了解工作流引擎、规则引擎、缓存框架、NoSQL数据库、SOA/ESB/Dubbo等技术框架。7.熟悉Javascript、JQuery等Web页面技术，熟练掌握HTML/XHTML/HTML5、CSS/CSS3，熟悉主流Web浏览器的开发模式和特性优先,java开发工程师
100000-200000/月,广州银承派网络科技有限公司,岗位职责：1.具备承上启下的管理协调能力，能合理的管理部门员工。2.负责公司技术部门的产品技术开发以及实施工作；3.负责制定并设计产品的整体架构框架以及技术难题攻克；4.根据公司的战略目标，负责制定产品的开发日程和团队的任务分工，保证产品如期完成。岗位要求：1．计算机或相关专业大学本科及以上学历。2. 5年以上JAVA后台开发经验能够独立承担开发工作，具备很强的编程技术和逻辑思维能力，具备难点攻关能力。3. 良好的编码风格，具备较强的阅读英文能力和文档撰写能力。4.熟悉J2EE体系架构，熟悉java开源框架如Spring 、Hibernate 、JPA2.0、 Mybatis等5.熟悉Linux或者Unix操作系统环境下Tomcat、nginx服务器配置6.了解工作流引擎、规则引擎、缓存框架、NoSQL数据库、SOA/ESB/Dubbo等技术框架。7.熟悉Javascript、JQuery等Web页面技术，熟练掌握HTML/XHTML/HTML5、CSS/CSS3，熟悉主流Web浏览器的开发模式和特性优先,高级架构师
10000-14999/月,广州银承派网络科技有限公司,岗位职责：1. 根据设计要求实现应用的开发，调试与集成。2. 负责产品的开发与维护、以及升级工作。3. 承担独立功能模块的基本分析和设计任务。4. 负责与客户沟通，收集客户需求并承担分析和设计任务。5. 具备高效的分析，解决生产问题的能力。岗位要求：1. 2年以上JAVA后台开发经验能够独立承担开发工作，具备很强的编程技术和逻辑思维能力，具备难点攻关能力。2. 良好的编码风格，具备较强的阅读英文能力和文档撰写能力。3.熟悉J2EE体系架构，熟悉java开源框架如Spring 、Hibernate 、JPA2.0、 Mybatis等4.熟悉Linux或者Unix操作系统环境下Tomcat、nginx服务器配置5.了解工作流引擎、规则引擎、缓存框架、NoSQL数据库、SOA/ESB/Dubbo等技术框架。6.熟悉Javascript、JQuery等Web页面技术，熟练掌握HTML/XHTML/HTML5、CSS/CSS3，熟悉主流Web浏览器的开发模式和特性优先,高薪诚聘java开发工程师
8000-12000/月,广州银承派网络科技有限公司,岗位职责：1. 根据设计要求实现应用的开发，调试与集成。2. 负责产品的开发与维护、以及升级工作。3. 承担独立功能模块的基本分析和设计任务。4. 负责与客户沟通，收集客户需求并承担分析和设计任务。5. 具备高效的分析，解决生产问题的能力。岗位要求：1．计算机或相关专业大学本科及以上学历。2. 2年以上JAVA后台开发经验能够独立承担开发工作，具备很强的编程技术和逻辑思维能力，具备难点攻关能力。3. 良好的编码风格，具备较强的阅读英文能力和文档撰写能力。4.熟悉J2EE体系架构，熟悉java开源框架如Spring 、Hibernate 、JPA2.0、 Mybatis等5.熟悉Linux或者Unix操作系统环境下Tomcat、nginx服务器配置6.了解工作流引擎、规则引擎、缓存框架、NoSQL数据库、SOA/ESB/Dubbo等技术框架。7.熟悉Javascript、JQuery等Web页面技术，熟练掌握HTML/XHTML/HTML5、CSS/CSS3，熟悉主流Web浏览器的开发模式和特性优先,高薪诚聘java开发工程师（购买五险一金，周末双休）
10000-14999/月,广州银承派网络科技有限公司,岗位职责：1.具备承上启下的管理协调能力，能合理的管理部门员工。2.负责公司技术部门的产品技术开发以及实施工作；3.负责制定并设计产品的整体架构框架以及技术难题攻克；4.根据公司的战略目标，负责制定产品的开发日程和团队的任务分工，保证产品如期完成。岗位要求：1．计算机或相关专业大学本科及以上学历。2. 5年以上JAVA后台开发经验能够独立承担开发工作，具备很强的编程技术和逻辑思维能力，具备难点攻关能力。3. 良好的编码风格，具备较强的阅读英文能力和文档撰写能力。4.熟悉J2EE体系架构，熟悉java开源框架如Spring 、Hibernate 、JPA2.0、 Mybatis等5.熟悉Linux或者Unix操作系统环境下Tomcat、nginx服务器配置6.了解工作流引擎、规则引擎、缓存框架、NoSQL数据库、SOA/ESB/Dubbo等技术框架。7.熟悉Javascript、JQuery等Web页面技术，熟练掌握HTML/XHTML/HTML5、CSS/CSS3，熟悉主流Web浏览器的开发模式和特性优先,高级架构师
7000-13000/月,快快租车,"——职能描述：1、负责项目前期的的需求分析, 以及设计和开发等各项工作；2、能按时,独立,高质量地完成工作，对自己的代码要求严格；3、能解决复杂的技术问题；4、指导初级程序员工作，并负责Code Review——岗位要求1、大专以上学历，2、1年Java/J2EE方向的Web应用程序开发工作经验；3、有一定的b/s应用开发经验，熟练掌握Html、JavaScript，Ajax等web技术；4、熟练掌握Struts/Spring/Hibernate等开源框架开发javaweb项目；5、熟练掌握 mysql等主流关系型数据库应用开发6、了解常用的Web服务器配置，如Nginx、Tomcat；7、工作认真，负责，有较强的钻研，协作能力，有良好的团队精神，能承受一定的工作压力；8、熟悉linux的优先考虑。",JAVA开发工程师
4500-5999/月,广州市一呼百应网络技术股份有限公司,岗位职责：1．负责公司名下所有网站的线上运维及相关的日常技术维护、事务处理；2．负责响应研发团队的系统需求，为研发提供支持；3．负责运维项目的应用部署，升级，维护，配置管理；4．负责维护系统安全，处理网络及计算机故障，处理紧急突发的安全事件；5．对公司网络安全建设、优化及发展提出合理化建议；6．对现有系统进行优化和重构，维护和升级现有系统，快速定位并修复软件缺陷；7．负责平台所有相关业务的运行状况、网络和服务器异常进行监控；8．负责运维项目系统监控、应用监控，业务监控项添加、变更；9．服务器硬件部署工作：上架、阵列配置、系统安装、网络调试、存储调试、软件环境搭建；岗位要求：1、熟悉linux系统；2、熟悉svn/resin/jenkins/nginx/dns等部署与优化；3、熟悉mysql/mongodb数据库；4、熟悉searchserver/databaseserver；5、熟悉nagios/zabbix监控；6、熟悉Elasticsearch；7、勤劳踏实，灵活，有一定的吃苦耐心；,运维工程师
15-20万/年,广州百田信息科技有限公司,"职位描述：1、规划和管理在线业务系统（包括网络，硬件，软件，应用程序以及数据）；2、日常运营维护，监控线上环境服务情况，协助开发人员完善监控系统；3、处理突发事件、与其他部门协作跟进与解决问题；4、保障公司旗下产品服务稳定、安全、高效运行。职位要求：1、大学本科学历，计算机基础扎实,熟悉linux系统；2、熟悉TCP/IP协议及网络相关知识，理解HTTP协议，对计算机网络有强烈兴趣；3、了解数据库原理，熟悉数据库基本操作，熟悉操作系统原理；4、工作细致认真，富有责任感，具备良好的心理素质和身体素质，较强的逻辑分析及学习能力，具有良好的沟通能力和团队合作精神。",运维工程师
10000-14999/月,广州酷狗计算机科技有限公司,"岗位职责：1、负责服务端的框架设计工作；2、负责服务器端各模块的设计和把控工作；2、根据需求和总体设计做模块概要设计和详细设计；3、服务端开发的编码和调试、单元测试工作。4、配合前端研讨技术实现方案，制定服务数据接口；5、配合策划,美术等各部门工作，保证游戏开发的正常进行。任职要求：1、计算机、数学等软件相关专业本科毕业或者同等学历优先；2、熟悉JAVA WEB编程，熟悉Spring、mybatis、spring mvc等开源框架3、java基础扎实，熟练使用java中的集合框架、io流以及socket.4、熟悉主流的缓存，包括memcached、Redis等5、熟悉Mysql数据库，熟悉JDBC原理，懂得分析sql慢查询及sql调优6、熟悉Linux环境下开发部署，了解Shell编程,对Apache，Nginx等代理服务器有一定的了解",Java开发工程师(游戏)
8000-12000/月,广州市新橙信息科技有限公司,"职位描述：1、负责后端核心系统的架构设计，重构、优化现有的技术架构(mongoDB,Mysql,Node.js,Nginx)；2、负责公司软件产服务器端应用的开发工作，包括网站、数据后台、APP后台等；3、根据业务规划参与制定相应地技术规划，推动系统演进；4、解决重要项目中的关键架构问题和技术难题，负责项目中关键技术难点的攻关和预研。职位要求：1、有1年以上Java等其他服务器端技术的开发经历；2、熟悉Promise/A+编程，熟悉ES6 generator，熟悉bluebird/Q/when/co等流控框架，熟悉异步编程思想，了解函数式编程相关理念；3、熟悉数据库相关技术，包括mongodb/sql，熟悉开发（即写查询），最好了解调优、灾备、分片等。熟悉分布式事务概念、策略；4、熟悉Restful，了解HTTP缓存、优化。会使用Nginx；5、要求熟悉Node.js核心，了解其内涵、意图。用过常见npm模块。",Node.js开发工程师
8000-13000/月,广州玖贰网络科技有限公司,岗位职责：1、负责公司服务器的规划，监控，数据备份，日志分析，故障排除和调优等工作2、负责公司服务器集群搭建与维护3、负责公司服务器硬件，交换机，的日常维护，公司内部部门相关设备的维护4、协助业务部门完成公司内部关键硬件及设备的调整和优化工作5、协助业务部门完善运维文档任职资格：1、计算机或通信技术相关专业大专以上学历，三年或以上相关工作经验2、有Nginx/Apache/Tomcat等应用服务器的安装及高并发优化经验3、精通Linux操作系统，具备良好的 Shell/Perl/Python 其中一种编程能力，善于使用脚本来完成系统日常运维工作和提升工作效率4、熟悉Windows类操作系统的维护5、熟悉MSSQL/MySQL/mogoDb/memcached等数据库的配置，具有独立搭建平台和管理维护的能力6、熟悉了解HP、DELL、IBM服务器者优先7、熟悉内部通信系统搭建、熟悉SVN代码管理软件等（月薪8-13K，双休五险一金，带薪年假，年终奖金，餐补，全勤奖，丰富的员工活动，下午茶点，冰箱微波炉一应俱全),服务器运维工程师
