salary,company,jobcont,jobname
5000-8000/月,广州市梦享网络技术有限公司,职位描述：1.负责公司产品研发过程中各阶段的软件测试；2.参与产品的需求分析，根据需求分析和设计文档，能够独立制定合理的测试方法，设计测试用例；3.按照测试用例内容搭建基本测试环境并确保环境有效性；4.根据测试结果，编写测试报告，并向相关人员及时反馈，跟踪并推动问题解决；5.能够协助支持工程师完成对产品的改进和优化。任职要求：1.计算机相关专业专科及以上学历；2.一年以上软件测试相关工作经验；3.熟悉测试相关理论、方法和测试流程，熟悉常用的软件硬件测试工具及Bug管理工具；4.能够独立完成测试计划、测试报告和测试结果分析文档；5.熟悉Android和IOS操作系统6.了解自动化测试工具的使用者优先7.熟悉脚本语言者优先(javascript/python/Ruby等),Android测试
3000-4499/月,广州市北大青鸟计算机职业培训学校,任职基本条件：1、大学本科或以上学历；2、1年以上网络(系统)工程或培训师相关经验；3、良好的沟通和表达能力；4、具备团队协作的精神；5、有较强的学习能力，有高度的责任心，喜欢钻研系统管理相关技术6、工作耐心细致、致力于职业培训行业。任职技能要求：1、精通Linux平台的运维工作2、精通Nginx+MySQL+PHP的配置、使用 调优3、熟悉Cacti，Nagios等监控软件的使用4、熟悉Shell编程、熟悉PHP、Python语言任意一种语言优先5、熟悉服务器集群技术6、熟悉KVM虚拟化技术7、对系统安全，入侵检测等有一定了解，能根据服务器的情况制定相应安全措施8、有较强的学习能力，热爱系统管理工作，有高度的责任心，喜欢钻研系统管理相关技术具备下列条件者优先：1、具有职业培训经验；2、持有MCSE/RHCE证书。3、具有电商运维经验、网站运维经验优先,系统培训师
8000-12000/月,广东万丈金数信息技术股份有限公司,"岗位职责：1、计算机相关专业，专科以上学历；2、对数据全流程和报表数据正确性进行测试，确保数据的正确性；3、编写测试用SQL脚本和SQL程序；4、负责提供数据接口的测试；5、测试相关的其它工作。任职要求：1、2年及以上数据项目测试经验，熟悉数据测试方法和流程，对数据敏感；2、熟悉MySQL/NoSQL的体系结构、SQL脚本和PL/SQL编程及MongoDB工具；3、熟悉JavaScript,Shell,Perl,Python编程；4、熟悉ETL设计及相关ETL工具优先；5、熟悉Linux系统环境和常用命令；6、具备良好的沟通协调和团队协作能力，具备优秀的发现问题、分析问题、解决问题的能力，有强烈的责任心和积极主动的工作态度，能高效达成目标。",数据测试工程师
8000-12000/月,广州畅途汽车技术开发有限公司,岗位职责：1、负责公司所有软件系统的测试；2、配合进行硬件测试；3、协助程序员修改BUG；4、优化测试流程、梳理测试标准；5、配置和管理好测试工具、环境；岗位要求：1、熟悉软件测试流程，具有系统测试的经验，有2年以上产品测试经验；2、掌握软件测试理论和方法，熟练使用QTP、Selenium、QC；3、掌握产品自动化测试方法和理论，具有2年以上自动化测试经验，具备自动化测试框架的设计与实现能力；4、掌握C、C++、C#、VBScript、Python、Shell中语言中的一种，有实际编程经验；5、熟练使用mysql或者Oracle数据库；6、具有单元测试、集成测试经验者优先；7、熟练使用Linux或Unix优先；福利待遇：1、五险一金；2、提供中晚餐；3、员工生日会，月度聚餐、年度旅游、生育礼金、节日礼金等；4、享受国家法定节假日、工伤假、婚假、产假、丧假、带薪年休假等；5、为员工提供相应的初、中、高阶层的技术技能及管理的培训，作为员工进级进薪福利；6、各类员工拓展活动。,测试工程师
20000-24999/月,深圳市机窝科技有限公司,岗位描述：1、服务器安全搭建和管理2、突发事件的应急响应3、负责代码检查，漏洞检测4、负责产品安全相关的功能模块开发和设计5、大数据分析及平台开发要求：1、精通java 、python2、熟悉mysql、redis、mongoDB3、熟悉Linux系统及shell编写4、必须要有安全开发经验5、如果熟悉hadoop就更好了,数据挖掘工程师
6000-7999/月,知而行（上海）营销咨询有限公司,岗位职责1.	负责服务器的安装，调试，维护，监控和故障处理等日常工作，保证服务器的稳定运行。2.	负责服务器中的应用系统环境安装，优化和维护，以及应用系统的备份和故障处理。3.	服务器部署架构的研究和优化。4.	制定并实施全国门店的系统切换计划（Windows+MSSQL切换为Linux+MySQL）。5.	定期指定维护人员的培训计划和考核计划。技能要求1.	熟悉常见centos，redhat，ubuntu等操作系统2.	熟悉tomcat和jboss等常用web服务器的安装，优化和维护3.	熟悉服务器监控系统/软件的安装和维护4.	熟悉负载均衡服务器的安装、优化和维护，确保网络应用的高可用性5.	所掌握的shell/php/perl/python中的一种或两种脚本编程语言6.	熟悉TCP/IP协议、HTTP协议员工福利：1 享受购买社会保险福利。2 上班时间：5天8小时3 按照国家规定要求计算加班费。4 享受国家法定节假日。,linux系统工程师
10000-14999/月,广州鼎甲计算机科技有限公司,岗位职责：1、根据测试业务，评估自动化测试的可行性，并进行工具的选择;2、进行自动化测试框架的设计和搭建;3、组织自动化测试用例的编写和测试脚本的开发及结果处理分析;4、组织自动化框架和自动化用例脚本验收评审工作;5、制定并推广自动化测试的流程和规范;6、对测试团队进行自动化测试技能培训，并对自动化测试实施进行指导。任职资格：1、本科及以上学历，计算机相关专业优先;2、具备两年以上独立自动化/性能测试经验;3、熟练使用Selenium、QTP等自动化测试工具;4、有较强的脚本开发能力，熟练使用如下任意两种语言：VBScript、Shell、Python;5、对数据库具备一定的理论基础，在以往的工作中，涉及到MySQL、Oracle数据库应用;6、具有较强的沟通能力、学习能力和团队合作能力。,自动化测试工程师
10000-13000/月,珠海乐趣科技有限公司,1、2年以上基于linux/unix平台的系统运维经验2、熟练使用任一脚本语言(Python/ruby/php)进行编写各种自动化工具；3、熟悉大数据搜索 elasticsearch等技术内部机制，有ElasticSearch集群搭建管理及优化经验，有ElasticSearch程序开发经验4、熟悉redis、mysql等数据库管理及优化经验5、熟悉自动化运维和监控平台的架构，熟悉jenkins、saltstack、Ansible、puppet等工具的部署和实践经验的加分考虑.,运维开发工程师
7000-12000/月,广州虎鱼网络科技有限公司,岗位职责1、 根据性能测试的需求设计性能测试的场景、数据、脚本；2、 使用主流性能测试工具执行和监控性能测试（loadrunner和Jmeter）；3、 对性能测试结果进行整理分析，定位系统性能缺陷及提供优化建议；4、 审核性能测试方案及测试报告、控制测试执行过程及质量；5、 独立解决测试工作当中的一般难题，指导新员工的工作。任职要求：1、计算机相关专业，3年以上测试经验，有互联网公司性能测试经验优先；2、熟悉性能测试流程，具备测试新技术研究、产品开发实现技术应用测试研究能力；3、掌握Jmeter 或Loadrunner等性能测试工具；4、熟练使用Java，在此基础上至少会一种脚本语言入python、perl、shell等；5、工作积极主动，责任心强，具有良好的团队合作精神和较强的抗压能力。,性能测试工程师
6000-7999/月,中企网络通信技术有限公司广州分公司,,Java工程师
10000-15000/月,广东盛林融资担保有限公司,"工作职责：1、对生产环境的服务器进行部署及优化；2、监控系统的搭建及维护，结合实际的生产环境进行监控；3、开发自动化运维脚本，配合监控系统，优化整个运维的流程；4、对数据库系统进行优化、维护工作；5、负责公司内部开发/测试服务器的运行管理工作；6、编写运维相关的技术文档和标准。职位要求：1、3年以上互联网公司linux运维经验；2、精通一项以上的服务器编程语言，如Bash/Perl/Python；3、熟练掌握linux系统管理和维护，对nginx,tomcat,iptables,memcached等熟练掌握；4、熟悉mysql数据库的性能优化；5、熟悉php网站开发优先，熟悉P2P网贷业务优先；6、有强烈的责任感，思路清晰，做事有条理，独立处理问题能力强。",linux运维经理
6000-10000/月,广州百倍网络科技有限公司,"岗位职责：1、负责数据库的日常操作、安装、配置、监控、负载均衡、实时备份、恢复和管理；2、负责数据库的运行维护及管理等工作；3、依据业务需求优化数据存储结构 ；4、协助项目其他成员设计关键的SQL语句和触发器、存储过程、表等；5、通过数据库的日常检查，对性能较差的SQL语句提出优化方案 ；6、测试数据的装载、迁移。岗位要求：1、2年以上工作经验；2、掌握Oracle, MySQL数据库规划设计、安装、部署、排错与优化、维护管理、备份恢复等专业知识与技能；3、熟悉掌握Unix/Linux/Windows等操作系统日常管理维护工具，熟悉基本的shell编程；4、熟悉掌握DP、Legato、NBU等备份软件部署与维护管理；5、熟悉GOLDENGATE, DG等数据同步技术；6、熟悉掌握PHP、Perl、Python、Shell一种或多种脚本语言编程；7、有Oracle官方认证如(OCA,OCP,OCM)等优先；8、具备一定的数据库系统管理规划思路与文档设计能力。",Oracle  DBA
10000-14999/月,广州凤长鸣信息技术有限公司,工作职责：1、负责互联网产品的web前端开发工作；2、配合UI设计师 ，研究并改善用户体验；3、关注HTML5，关心Web的未来；4、保持高效的前端性能，优秀的代码可维护性，良好的浏览器兼容性。任职资格：1、大专及以上学历，计算机相关专业，2年以上开发相关工作经验；2、熟练掌握HTML/HTML5，CSS/CSS3等页面制作技术，了解网页性能优化要素，能制作符合语义标准，浏览器兼容性良好，高性能的网页；3、熟练掌握Javascript脚本编程，了解脚本动画原理，能编程实现各种体验良好的页面交互效果；4、使用JavaScript编写前端交互组件； 配合后台开发人员集成网站页面，并实现网站页面前端交互功能；5、掌握前端开发常用框架库类，如jQuery，Zepto，requireJS等，能基于框架写扩展应用；6、了解Web 开发中的前端相关领域或上下游的技术，如Flash AS，NodeJS，服务器端技术，如PHP/Python等；7、具备良好的沟通能力、执行力以及团队协作精神.甲级写字楼，工作地离地铁站仅1分钟步行路程上班时间随便听音乐、“吹水”，氛围轻松9:30--6:30 onboard   周末双休老板等高管没架子自主性、独立性较强员工年度体检加班补休补贴不定期员工活动（TeamBuilding、下午茶、看电影、生日会等）,Web前端高级/中级工程师
10000-20000/月,广州市赛酷比软件有限公司,岗位职责：1、负责MySQL数据库维护，保证系统24*7小时运行，能够对业务需求和故障及时响应；2、MySQL数据库性能监控和调优，编写监控脚本，处理报警；3、制定和实施系统安全策略，数据备份/灾难恢复；4. 审核和协助开发人员编写、优化SQL语句；5. 为开发人员提供MySQL相关技术支持和培训。任职资格：1、对Linux操作系统有较深的了解，有一定的脚本书写能力(至少熟悉Bash Shell、Perl、Python中一种)；2、了解mysql数据库集群(ndb/mha/galera cluster(mariadb/pxc)等)；3、精通mysql数据库的表结构设计、视图、触发器等的编写和sql优化，mysql常见参数优化；4、 精通mysql常用备份技术(myqldump/xtrabackup/mydumper)，熟知pt工具包的使用；5、 熟悉mysql数据库的运行机制和体系架构，了解innodb索引、数据的组织方式；6、 至少了解mysql四种或者以上存储引擎的异同(myisam/innodb/tokudb/federate/memory)，并根据实际架构选择合适存储引擎；7、 为mysql开发人员提供技术指导和支持，有较好的引导开发人员意识和沟通交流能力；8、 通晓nosql技术原理以及和关系型数据库的异同，至少熟知一种nosql产品(redis/mongodb/Cassandra)；9、有自动化运维经验，或大型mysql集群使用经验，或熟读mysql源码者优先考虑。,mysql DBA
10000-14999/月,广州市宝芝林大药房连锁有限公司,"一、岗位职责：1、负责/参与技术架构设计、重构、优化，根据业务规划及技术规划制定应用架构方案；2、负责/参与基础平台系统的架构设计和系统设计、详细设计；3、主导/参与技术难题攻关，持续提升核心系统在高并发、海量请求数下的高处理性能；4、核心功能的架构与代码模板编写，开发与维护系统公用核心模块；5、审核和评估相关方案与设计，以确保其符合架构规划，满足业务需求；6、分析系统瓶颈，解决各种疑难杂症，对系统进行性能调优；7、通过对团队的培训与指导，提高整个团队的技术水平。二、岗位要求：1、大专及以上学历，计算机相关专业；5年以上网页开发经验，3年以上架构设计经验；2、精通PHP和相关的主流框架，精通LAMP/LNMP系统架构设计，有大流量网站或WEB应用架构经验；3、熟悉常用版本的LINUX服务器的安装、配置和调优；熟悉常用开发环境如Apache、PHP、MySQL、Nginx、等的搭建、设置及调优；4、对大规模系统优化/负载均衡设计等有较深入的理解和经验；5、精通HTTP协议，精通JSON、AJAX技术和模板技术，熟悉HTML页面设计以及JS脚本编写；6、熟练掌握shell、Python、Perl其中至少一种脚本语言，熟悉C/C++更佳；7、能够快速定位和解决系统中的性能方面问题，熟悉常用的数据分析方法；8、工作认真负责，学习能力强，喜欢在技术领域内钻研；9、具备良好的团队合作精神，能融入多功能团队并与其他同事进行良好的沟通及合作。三、待遇：1、保底基本工资；2、团队销售业绩达成奖及超额奖金；3、公司提供面试食宿；4、年底双薪；5、完善的福利保障：广州社保（养老、医疗、工伤、失业、生育） 带薪假期（各类法定假期、年假、病假、产假、陪产假、婚假、丧假等）；6、公司提供岗位培训、晋升空间，为每位员工提供良好的职业发展机会；7、电商团队月休6天，每天8小时工作制。四、工作地点介绍：宝芝林、baozhilin文字及徽标是广州市宝芝林大药房连锁有限公司在中国和/或其它国家（地区）的商标或注册商标，受法律保护。 （原广州市宝芝林药业有限公司）广州市宝芝林大药房连锁有限公司成立于2000年10月，总部位于广州市越秀区执信南路10号。本着质量求信誉，信誉求发展的理念，公司和门店成为广州市最早实行和通过gsp认证的企业之一；立足于为健康服务，做百姓贴心人的服务理念。经过近十多年的发展，本公司已逐渐形成集医药产品连锁、药品批发的现代化医药企业，以新药、特药为特色，品种涵盖各个专科系列，其中包括抗肿瘤药、肝胆用药、心脑血管、糖尿病、风湿骨伤及其它类别的新药特药等，品种达5000多个。公司与国内外众多知名制药企业和医药批发公司建立了良好的长期合作关系，能够为顾客联系到前沿、稀缺的药物，及时采购到第一手货源，并提供新产品的研发及治疗信息。目前广州市宝芝林大药房连锁有限公司，拥有下属药店广州宝芝林大药房的16家分店，分别是：1、专科店（广州市越秀区先烈南路23号之a13铺）；2、先烈南店（越秀区先烈南路21号之五首层112房）；3、中山医药店（广州市越秀区中山二路52号首层[中山医科大学附属第一医院旁])；4、东川店(广州市越秀区东川路94号)；5、龟岗店(广州市越秀区龟岗大马路7号)；6、大德店(广州市越秀区大德路116号首层)；7、南医店(广州市白云区广州大道北同和中路白灰场北街1号云宝大厦一、二楼[南方医院门诊楼对面])；8、恒信店(广州市海珠区恒信路165-175号之一[广东省第二人民医院,即原解放军第一七七中心医院斜对面])；9、恒荔店(广州市荔湾区芳村大道中276号之二)；10、明心店(广州市荔湾区芳村大道中路224号之二)；11、中山三店(广州市天河区天河路633号天河酒店首层东侧)；12、桥东店(广州市番禺区桥东路77、79号之一)；13、广州宝芝林大药房连锁有限公司（广州市越秀区执信南路10号三楼）；14、佛山店（佛山市禅城区岭南大道第一人民医院对面--筹备中）；15、靖海店（广州市越秀区靖海路--筹备中）；16、淘金店（广州市越秀区淘金路--筹备中）。公司主要网站：http://www.360bzl.com/（广州宝芝林网上药店）http://www.gzbaozhilin.com（宝芝林大药房）；http://baozhilindyf.tmall.com/（宝芝林大药房旗舰店）",php架构师/php高级程序员
