salary,company,jobcont,jobname
8000-9999/月,广东康爱多连锁药店有限公司,岗位职责：1、负责公司服务器的规划和调配；2、负责运维系统架构的调研、规划和维护；3、负责服务器安全防护和审计、日志分析处理；4、负责应用部署、优化和监控。任职要求：1、精通Windows或Linux系统(RHEL系列)的配置与管理；2、精通apache、tomcat、resin、nginx、IIS环境安装配置及调优；3、至少熟练掌握 Shell/Python/Perl 中一种脚本语言，能根据运维需求快速开发相应脚本和自动工具；4、熟悉常用集群服务(LVS、KEEPALIVED、HAPROXY)的搭建、维护和优化，以及问题处理；5、熟悉MySql、redis和mongodb数据库的配置、管理和优化；6、了解Linux安全审计、入侵检测；7、具备较强的分析和解决问题的能力，善于沟通，能听从工作安排，有分享精神；8、良好的英语阅读能力，可阅读一般性英文技术文档，并编写文档。,系统运维工程师
10000-15000/月,广州机智云物联网科技有限公司,"岗位职责：1.负责生产网络、服务器、数据库与支撑系统的建设、运维和监控，保证各业务系统正常运营；2.负责对突发事件的快速响应和处理，排除故障；3.对现有系统进行优化和重构，维护和升级现有系统，快速定位并修复软件缺陷；4.具有较强的沟通能力和良好的团队协作精神、工作细心，具有相当的抗压能力；岗位要求：1.计算机或相关理工科专业专科或以上学历，为人真诚正直；2.两年以上互联网行业经验、两年以上的服务器维护经验；3.熟悉linux/Unix系统管理，对系统性能有一定的认识，有2年以上 Linux 平台操作经验；4.熟悉负载均衡,如Apache、Nginx、Squid、Bind等的使用和优化技巧；有高并发的负载调优经验优先；5.有一定的数据库原理知识，熟悉MySQL、Mongodb等开源数据库；6.熟悉LAMP和LNMP等常用应用的配置与维护，能熟练编写shell、python等脚本语言；7.熟悉CF/Docker等新兴PaaS技术架构，有相关工作经验优先；8.具备良好的沟通能力和强烈的责任心，热爱运维技术，有良好的文字表达能力和自学能力，有良好的工作流程、文档制定撰写习惯和良好的团队合作意识。",运维工程师
10000-20000/月,广州爱拍网络科技有限公司,职位描述：1.负责运维平台设计及开发，实现运维自动化，提高运维效率；2.与运维团队合作，收集与理解需求，提供解决方案，优化运维流程；职位要求：1.计算机相关专业；2.两年以上系统运维、网站架构 或者运维系统开发等工作经验，熟悉运维流程，能够独立完成自动化运维平台的开发，如监控、部署、配置等；3.熟悉Linux系统，了解网络基本技术、熟悉TCP/IP协议工作原理；4.熟练掌握至少一门脚本编程语言，并使用该语言进行过项目开发，如Python、PHP等，熟悉Python 优先；5.熟悉常见Web服务的配置与优化，包括nginx/squid／varnish/mysql等；6.具有良好的编程习惯，有较强的沟通协调能力，有强烈的负责心，良好的团队合作精神，积极主动的工作态度，能独立解决线上问题。7，有大型互联网公司的工作经历优先。,高级运维（开发）工程师
20-30万/年,搜狐视频,岗位职责:任职资格:1、开发新系统，对核心系统进行优化，重构等工作；2、维护各平台日常运行，保证现有各个Web程序稳定高效运行；3、为产品策划、运维提供技术支持和解决方案，配合产品测试人员修改相应的程序；4、完成部门主管安排的其他工作事宜。1.计算机相关专业，本科以上学历，三年以上 Java 开发经验，计算机基础扎实；2.精通互联网开发模式，清晰理解缓存，缓存设计和模式，精通 Java Web 开发，熟练应用 Java 开发网站功能，掌握框架技能；3.熟悉Html/Javascript/CSS 等页面技术，Http、TCP/IP 等网络协议，Git/SVN 等软件开发工具；4.熟悉Linux/Nginx 及其管理命令，掌握 Lua/Shell/Python/Perl 等脚本编程者优先；5.熟练掌握 SQL 语句，熟练使用 MySQL 数据库，懂基本的数据优化工作；6.思维清晰，人品正直诚实，自学能力强，能独立承受工作压力。,视频-56视频-Java开发工程师（Web 方向）
6000-7999/月,广州森宝互联网金融信息服务有限公司,岗位职责：1、负责公司网站网络系统设计规划、设计、实施；2、负责网络系统监控和常规系统健康检查；3、负责系统运营工作（运维、管理，部署和容量规划并不断的提出优化建议）；4、负责各类运维管理平台和工具的开发和维护工作，并不断优化工具效率；5、负责网络安全的规划、设计、监控。岗位要求：1、 熟练配置Linux、Apache、Tomcat、Nginx、LVS、Keepalived、fastDFS、redis、memcache、mongodb等常用服务的安装、配置、维护及优化；2、 能熟练运用Shell、Python、pupet来实现自动化运维工作；3、 熟悉Linux下MySQL高可用及主从同步的部署和维护；4、 熟悉主流的网站监控系统和报警系统的搭建和使用，如nagios、cacti、zabbix等；5、 能够熟练排查运维过程中出现的服务故障、系统故障、网络故障；6、 熟悉主流虚拟化及云计算平台的搭建及维护，如openstack/rhev/docker；7、 精通路由器，交换机，防火墙等网络及安全设备的工作原理和特性，并能熟练配置；8、具有拥有大型互联网系统运维经验，华为HCNA/HCNP、Red Hat资格认证者优先。,高级系统工程师
15000-19999/月,广东一一五科技股份有限公司广州分...,主要职责：1. 负责公司机房网络规划、部署与优化；2. 负责服务器规划、监控、数据备份、日志分析、性能调优等工作；3. 研究运维相关技术，根据需求制定运维技术方案，运维自动化工具建设，改进系统架构，提升系统的稳定性；4. 负责产品的上线发布，运维质量跟进。任职要求：1. 计算机相关专业，大学本科及以上学历，2年以上中大型互联网服务器运维经验；2. 精通主流Linux服务器系统(Ubuntu/CentOS/Redhat)日常安装配置维护；3. 熟练掌握Linux下服务器软件的安装调试、故障处理以及性能优化，如Nginx、Apache等；4. 熟练掌握Bash/Perl/Python/PHP任意之一或多种脚本语言，熟悉MySQL/MariaDB数据库；5 .熟悉负载均衡、反向代理技术，熟练配置LVS、HAproxy集群；6. 熟悉自动化运维与虚拟技术，熟悉Puppet、OpenStack；7. 熟悉TCP/IP协议、HTTP协议、交换路由等网络知识，熟悉主流交换机/路由硬件设备；8. 具有很强的故障排查和解决问题的能力，具有一定技术敏感度，良好的学习能力，工作认真细致、敬业，能承受较大的工作压力。,高级研发工程师（服务器研发）
6000-7500/月,广州捌拾捌号软件开发有限公司,工作职责：1、负责操作系统、应用系统的的部署与维护，监控业务系统的稳定运行和日常维护工作。2、负责系统运维的基本监控、审计、性能、安全、代码库管理。3、负责业务系统的安装、调试、备份、存储、容灾系统的规划设计工作。4、负责业务系统基本性能调试与安全防护规划和管理工作。5、负责突发事件管理，问题跟踪与管理，保障系统24×7稳定运行。任职资格：1、全日制计算机及通信专业大专及以上学历，需具备良好的英语阅读能力，具备1-2年相关工作经验。2、精通Linux系统及常见服务的安装配置调优等。3、对网络、CPU、内存、IO等性能以及程序性能优化有一定经验。4、熟悉服务器和应用等集群部署及管理、维护和负载均衡等技术。5、熟悉Apache、NginX、Tomcat、Weblogic 、Memcached、Redis、MySQL、squid 、LVS、SVN等常用服务的安装、配置、使用、维护和优化。6、了解Shell编程、熟悉PHP、Perl、Python等脚本语言尤佳。7、熟悉Cacti，Nagios等监控软件的使用和熟悉网络运维日常工作内容。8、熟悉Mysql、ORACLE等主流数据库相关配置维护。9、能够熟练排查运维过程中出现的服务故障、系统故障、网络故障，并对系统安全，入侵检测等有一定了解，能根据服务器的情况制定相应安全措施。10、具有较广的知识面，较强的文档撰写和培训表达能力。11、具备独立分析问题和处理问题的能力；认真细心，逻辑思维清晰严谨；具备高度责任感和忠诚度，良好的沟通协作能力，遇事积极主动；能承受工作压力。12、如在网络、系统、WEB应用系统安全有突出经验可以优先考虑。13、如在产品/应用运维（IT配置管理、有突出经验可以优先考虑。14、以上12、13可选，符合条件者均可。,初中级系统运维工程师
4500-5999/月,广州御银信息科技有限公司,岗位职责：1.负责公司机房（测试环境）云服务器（生产环境）的部署、管理和维护2.负责项目应用的发布、升级、监控、维护3.负责维护Linux、Windows等系统服务器的安装、配置、优化、故障处理，保证各系统稳定运行4.负责各中间件的部署、维护、优化、故障处理基本要求：1. 大专及以上学历，2年及以上大型系统运维相关工作经验2. 精通RedHat、CentOS等Linux系统、Windows系统的安装、部署、配置、优化3. 精通至少一种脚本语言（Shell、Python、Perl等皆可）4. 精通各主流中间件的部署、调优、故障处理，如Nginx、Apache、Tomcat5. 熟悉Redis、Memcached等常用软件的部署、配置、优化、故障处理6. 熟悉MySql、Oracle、MS SQLServer等常用数据库的安装和基本使用7. 了解熟悉基本的网络原理、TCP/IP协议及网络配置,运维工程师
8000-15000/月,广州市新橙信息科技有限公司,"【任职要求】1、拥有三年以上的linux运维工作经验；2、熟悉阿里云服务器产品解决方案及部署，熟悉大部分网站的基础架构；3、熟悉mysql、mongodb、redis数据库，有数据库部署、安全、优化、主从读写分离、灾难恢复等实战经验；4、熟练基础服务(Nginx、tomcat、nodejs、防火墙等)的配置与调优工作；5、熟练使用自动化部署和运维工具（puttet或者saltstack）；6、熟悉监控系统与安全系统，如Nagios、cacti，zabbix等；7、精通Shell/python脚本，能够快速编写各类服务器维护脚本。【职位职责】 1、负责线上服务器的架构及部署工作,保障线上环境的稳定及热备功能;2、数据库管理与维护，包括性能监控、调优处理和故障诊断以及数据库维护与备份计划；3、分析系统运维数据，对系统性能和安全性隐患提出优化方案；4、日常运维操作,负责线上服务器的发布，服务器监控、问题排查及应急处理等工作，服务器自动化脚本开发；5、编写发布手册和应急预案，制定公司网络的安全策略。",运维工程师
6000-7999/月,广东亚太天能科技股份有限公司,"职位描述：1.负责云计算平台运行维护， 负责运维系统的管理和优化， 最大限度地实现平台的自动化管理；2.负责规划云平台的网络，存储与安全技术体系，如：风险评估、安保测评、安全加固、应急响应 等；3.对云计算平台进行日常的配置管理、更新、维护，负责系统架构和应用架构与云计算平台整合。包括服务器安装、应用部署、服务监控、故障处理；4.参与整个云平台的测试工作，协助建立公司DevOps的流程架构, 并负责云平台的上线部署及维护，并提交运维报告。任职要求：1.大学本科以上学历，5年及以上互联网行业工作经验，2年以上云平台的运维或者开发经验；2.必需有互联网架构下系统负载均衡实施和自动化配置管理成功案例；3.熟练操作Linux、windows操作系统，熟悉负载均衡和KVM虚拟化等技术；4.熟练配置及维护常用中间件Apache、tomcat、nginx、Mysql、memcache等；5.精通shell，熟悉python, ruby, perl之一或1-2种脚本开发语言者优先；6.对服务器系统的安全有一定的认识，对应用系统的架构及系统配置有一定的优化能力；7.熟悉主流品牌服务器硬件，熟悉tcp/ip协议、路由协议，防火墙等；8.良好的沟通和文档写作能力，较强的分析能力，可独立的解决系统故障；9.熟悉开源云平台技术，如KVM、Openstack等。",云服务运营经理
4500-5999/月,广州浩宇网络科技有限公司,岗位职责：1、及时的分析系统各方面日志，并撰写分析报告反馈；对系统各方面存在的问题，提出相应防范措施；2、保证系统达到要求的线上标准，并实时关注，保证线上稳定；3、游戏服务器与客户端的维护、更新和升级，做好数据库冗灾准备；4、系统各层面监控、统计的覆盖度，软件、硬件、运行状态，并能实时了解应用的运转情况；5、对服务器的网络环境进行评估，实时撑握网络状况、网络排故。任职要求：1、专科及以上学历，计算机相关专业，一年以上运维工作经验；2、熟悉Linux/Unix操作系统的维护及调优；3、熟悉Nginx+MySQL+PHP等服务的安装、配置、维护、调优、排错等；4、熟悉Shell编程，熟悉PHP或Python语言的优先考虑；5、熟悉zabbix，nagios监控工具等，熟悉iptables的配置；6、较强的学习能力，热爱系统管理工作，责任心强，对系统安全，入侵检测等有一定了解，能根据服务器的情况制定相应安全措施。,运维工程师
8000-13000/月,恒大微购商城国际投资管理有限公司,岗位职责1. 负责公司整体系统平台技术架构设计与管理2. 负责移动端(APP/微信/H5等)产品后台、接口、服务等开发设计3. 负责产品数据库结构管理与开发设计4. 负责公司系统平台技术文档编写岗位要求1. 拥有3年以上的Java开发经验，熟悉常见Java开源框架，如Spring、Spring MVC、MyBatis、Hibernate、Spring Security、Spring Social、Apache Shiro等2. 擅长MySQL数据库，熟悉常见关系型数据库，如PostgreSQL、Oracle等，能对复杂SQL进行性能优化3. 熟悉Linux/Nginx，熟练配置维护Apache，Tomcat，Resin等应用服务器，掌握shell/awk/python等系统脚本工具4. 熟悉HTTP协议，熟悉Restful Web Services原理5. 了解JVM性能调优、了解常见JVM垃圾收集算法、了解Java 7新特性、Java并发框架与库、了解Java内存模型6. 熟悉Intellij IDEA等常见Java IDE7. 拥有良好的表达能力与沟通能力8. 有代码洁癖，看到代码中的坏味道有浑身不自在的感觉9. 工作效率高，能够自我驱动10. 有优秀项目经验的优先,JAVA开发工程师
