salary,company,jobcont,jobname
10000-25000/月,三七互娱（上海）科技有限公司,职位描述：1、制作游戏角色与怪物技能法术效果；2、制作游戏环境特效与光效等特殊效果。任职要求：1、对3转2游戏特效有深刻的认识，有3渲2游戏项目经验；2、熟悉掌握AE、3DMax、MAYA、Photoshop等相关软件；3、能够很好的表现技能特点、表现力足、打击感强；4、独立完成特效设计、制作与调试工作，1款以上完整项目经验。【福利待遇】双休、月结项目奖金、年终奖、餐费补贴、通讯报销、全勤奖、早餐+下午茶、五险一金、年度体检、优秀员工奖、带薪休假、年会抽奖、其他：节假日福利、员工家庭活动、俱乐部、相亲活动......【应聘方式】请将过往 简历作品 发送至QQ：2880092274@qq.com标题备注：AE特效-姓名备注：办公地址：广州天河有发作品会优先处理，也可直接加Q离线发简历作品。职能类别：特效设计师举报分享,AE特效设计师
10000-14999/月,三七互娱（上海）科技有限公司,职位描述：职位描述：1、负责公司广告投放系统技术方案、开发跟运作；2、解决运营与推广各种数据问题、保证数据安全、准确、稳定。任职要求：学历：本科1、本科以上学历，计算机相关专业，2年以上PHP开发工作经验；2、熟悉Linux，PHP，MYSQL和HTML，AJAX，JSON 等web开发技术；3、能根据广告业务负责逻辑开发，展示数据报表，有广告投放等系统的开发经验；4、有大型广告投放系统、dsp系统，分布式计算，海量数据处理方面经验者优先考虑5、具有较强的沟通能力，分析和解决问题的能力，思维清晰，能够独立承受工作压力。职能类别：互联网软件开发工程师关键字：PHP后台开发php开发广告投放举报分享,PHP工程师（中级）
15000-19999/月,三七互娱（上海）科技有限公司,职位描述：职位描述：1、大型游戏平台管理后台开发；2、平台数据接口系统开发；3、平台活动专题系统开发；4、配合高级工程师重构基础架构。任职要求：1、本科及以上学历，3年以上相关工作经验；2、精通php与mysql开发与调优，熟悉linux与nginx部署与配置；3、熟悉Redis和Memcache等缓存技术；4、熟练阅读产品文档，设计程序逻辑，以及编写开发和部署文档，5、有良好的团队合作精神，有较强的责任心、主动性和沟通表达能力；6、熟悉c或者java、lua的工程师优先。职能类别：软件工程师高级软件工程师举报分享,PHP开发工程师
8000-9999/月,三七互娱（上海）科技有限公司,职位描述：职位描述：1.负责游戏翻译的统筹、本地化工作和对外沟通；2.对游戏版本及周边的各类文本进行翻译、校对和编辑；3.对平台风格，润色泰译文字，使其适合泰文习惯的阅读体验，适应泰文地区的文化；4.完成主管交办的翻译任务。任职要求：1.泰语专业本科以上，有留学海归经验者或泰国国籍优先，多语种能力者优先；2.对泰文地区文化和互联网环境有非常深入的了解，有泰国游戏业工作经验者或本地化翻译经验者优先；3.具备优秀的中泰互译能力、优秀的泰文写作能力、流畅的泰文听说能力；4.热爱游戏业和本职工作，学习能力强，责任心强，具备团队协作意识。职能类别：泰语翻译举报分享,本地化专员（泰语）
6000-7999/月,三七互娱（上海）科技有限公司,"职位描述：岗位要求：1.全面负责游戏宣传图,Banner广告图，游戏新闻配图、渠道推广图、任务市集广点通和海报设计等；2.对渠道部门提供相关的图片设计支持；3.支持网站的日常维护、更新、合作、推广等相关设计工作。岗位职责：1.全日制大学美术、设计、计算机等相关专业。2.熟悉电玩行业及产品，最好为资深游戏玩家；3.熟悉美术设计相关图形处理软件；4.有网页设计的成功作品者优先；5.有很强的学习能力和敬业精神，较好的沟通能力，有良好的团队合作精神。6.美术设计相关专业毕业者优先；职能类别：平面设计师广告创意/设计主管/专员举报分享",平面设计师
8000-9999/月,三七互娱（上海）科技有限公司,职位描述：岗位职责：1、负责游戏运营平台的产品规划、设计和实施，确保公司运营目标的实现；2、引导完成产品的界面、功能、流程设计，把控项目进度及质量；3、负责与研发、设计及测试人员沟通协作，推动平台的开发、上线和完善；4、实时跟进了解数据，监测平台运营情况，及时调整方向；5、负责产品的用户研究，提升用户体验，“分析-规划-策划-执行”的持续产品迭代。任职要求：1、2年以上游戏平台产品策划或运营经验，对游戏市场有良好的感觉和把握，能够快速分析和总结用户需求；2、熟悉国内手游平台及手游运营现状，了解手游产品运营流程的各个环节；3、具有完整的项目开发进程把控经验；4、具有清晰的面向用户和面向市场的产品设计理念，能根据市场调研的结果设计产品和制定相应的市场计划；5、较强的文档写作和表达能力，良好的团队合作意识，能承受较强的工作压力。职能类别：网站营运经理/主管关键字：手游平台手游产品举报分享,平台产品经理
10000-14999/月,三七互娱（上海）科技有限公司,职位描述：岗位职责：1、培训体系的完善与运行 ：负责课程培训体系、讲师管理体系等培训相关工作的整体规划和运营；2、培训需求调查：负责组织开展内、外培训需求调查，针对不同层级员工的培训需求，制订培训计划；3、培训课程开发、培训项目及活动的设计和执行：负责设计符合公司需求的专题培训项目和员工活动，并负责实施；4、组织并实施员工的职业发展计划；5、对培训效果进行评估，跟踪培训效果及学员行为的转化；定期对员工训后学习掌握情况进行抽查考核，根据考核情况进行后续培训安排。岗位要求：1、本科或以上学历，2以上大型企业培训工作经验；有大型培训活动的组织、策划、授课等能力；互联网工作经历者优先考虑。2、较强的系统思考和规划能力，具有成功的培训项目管理工作的经验；3、具备较丰富的培训活动策划、实施、监控经验，掌握培训效果评估方法，熟悉公司内、外部培训流程；4、高度的工作责任感和问题解决能力；沟通协调能力强；较好的文字功底和语言表达能力；5、熟悉PS、绘声绘影、美图秀秀等工具的使用。职能类别：培训经理/主管举报分享,高级培训讲师
10000-25000/月,三七互娱（上海）科技有限公司,职位描述：Unity3D手游场景中的建筑，物件的低模及贴图制作，场景地编制作。任职要求：1、能够熟练制作建筑类的低模，写实风格贴图绘制能力强，贴图手绘美术基础好；2、有过3D页游，3D手游的低模制作经验；3、外包公司有过上叙项目的低模制作经验也会考虑；4、2年以上3D场景经验，手绘低模3D场景。【福利待遇】双休、月结项目奖金、年终奖、餐费补贴、通讯报销、全勤奖、早餐+下午茶、五险一金、年度体检、优秀员工奖、带薪休假、年会抽奖、其他：节假日福利、员工家庭活动、俱乐部、相亲活动......【应聘方式】请将过往 简历作品 发送至：2880092274@qq.com标题备注：3D场景-姓名备注：办公地址：广州天河有发作品会优先处理，也可直接加Q离线发简历作品。职能类别：动画/3D设计举报分享,3D场景设计师
10000-14999/月,三七互娱（上海）科技有限公司,职位描述：职位描述：1、负责平台产品的运营、维护管理以及用户管理等工作；2、平台运营的数据收集及分析，并制定相应的产品推广和运营策略;3、负责线上专题活动的策划及执行，协调各方面需求及推进；4、监控相关业务流程的关键过程和结果，协调和推进各部门的业务进度和业务结果;职位要求：1、本科及以上学历，至少一年以上大型网站或平台运营经验，有视频主播运营经验优先；2、对社会热点把握能力好，能结合当前热点进行内容/推广运营；3、有成功产品运营/推广经验，对用户体验与用户心理方面有较好的理解；4、较强的逻辑思维能力与市场策划能力，有创新精神；5、有较强的沟通表达能力，学习能力与理解能力；6、善于思考对数据敏感，较强的数据分析能力；职能类别：网站营运经理/主管举报分享,平台运营专员/主管
8000-9999/月,三七互娱（上海）科技有限公司,职位描述：工作职责参与新平台项目前端框架的设计与实现；平台官网与活动业务支撑，涉及PC与移动开发；平台易用性与用户体验的持续改进；Web前沿技术研究、应用和推广。岗位要求：本科及以上学历，一年以上前端开发工作经验；精通W3C标准的网站构建，有构建高性能的Web应用的经验；熟悉HTML5和CSS3等新技术；熟悉Javascript、OOP及主流js库，有框架开发经验者优先；熟悉Web性能优化，有移动Web开发经验者优先；熟悉前端自动化构建工具，CSS预处理，JS模块化解决方案；掌握至少一门服务器端编程语言；对业界最新的前端技术和实现有浓厚的兴趣及深入的见解；逻辑分析能力强，善于沟通，较强的学习能力和团队协作精神。职能类别：Web前端开发关键字：Web前端前端开发HTMLHTML5CSSJavascript举报分享,前端工程师（海外）
7000-14000/月,三七互娱（上海）科技有限公司,职位描述：职位描述：1、完成部门在页游和手游领域的产品引进工作和任务考核；2、独立开发手游客户，沟通，谈判，竞标工作；3、负责组织跟踪、收集、分析、整理并及时反馈手游和页游行业领域研发状态、发展动态、竞争对手情况、变化和产品创新等信息。岗位要求：1、本科及以上学历，形象良好，语言表达和思维逻辑清晰、性格乐观、能承受压力；2、有1年以上的商务合作，页游或手游引入相关经验；3、熟悉各游戏行业，有游戏发行商客户资源CP对接客户、良好的人脉资源关系。职能类别：商务经理举报分享,商务经理
10000-20000/月,三七互娱（上海）科技有限公司,职位描述：1、负责游戏界面设计的整体视觉风格设定；2、游戏主界面和功能界面UI设计；3、游戏ICON、LOGO、图标等游戏元素设计；4、与项目团队配合，参与设计体验，对UI效果进行改进。任职要求：1、有一定的手绘能力，能完成部分手绘图片、flash的设计制作；2、熟练使用Photoshop/Flash/Illustrator等设计软件，具有扎实的美术设计，理论与绘画能力；3、对设计趋势敏感，把握时代前沿，对产品用户体验富有创造力和责任感，热爱游戏。【福利待遇】双休、月结项目奖金、年终奖、餐费补贴、通讯报销、全勤奖、早餐+下午茶、五险一金、年度体检、优秀员工奖、带薪休假、年会抽奖、其他：节假日福利、员工家庭活动、俱乐部、相亲活动......【应聘方式】请将过往 简历作品 发送至QQ：2880092274@qq.com标题备注：UI-姓名备注：有发作品会优先处理，也可直接加Q离线发简历作品。职能类别：UI设计师/顾问举报分享,游戏UI设计师
100000及以上/月,三七互娱（上海）科技有限公司,职位描述：岗位职责核心业务系统架构设计和实现；现有网站平台和业务系统问题分析及优化；核心技术攻关，协助解决项目设计开发过程中的技术挑战；软件项目技术方案评审，控制产品系统架构质量；通用技术分享和培训，参与工程师晋升评审；职位要求具备大容量高并发Web应用架构设计和开发经验；具备负载均衡、高可用、高伸缩方案设计和实施能力；熟悉Linux系统常用命令及服务，熟悉常用参数配置及优化；熟悉Java、PHP语言，熟悉web和socket开发，熟悉Tomcat/Nginx优化配置；熟悉JVM、Thread、NIO、JDBC、Spring、iBatis/Hibernate，掌握JS/JQuery/CSS等前端技术；熟悉Memcached、Redis、ActiveMQ等缓及消息服务；熟悉MySQL等数据库；熟悉TCP/HTTP协议、熟悉系统安全；熟悉SVN、Git等代码管理工具；有Hadoop/Hive/HBase大数据平台项目经验者优先。职能类别：系统架构设计师关键字：Java开发高并发大数据举报分享,系统架构师
10000-14999/月,三七互娱（上海）科技有限公司,职位描述：岗位职责：1、负责游戏产品整体市场包装物料设计的把握及风格管理，完成主要设计工作；2、与策划团队配合，根据产品卖点，准确把握核心需要，制作有效的视觉策略，把握产品推广所需的网站、渠道广告等设计工作，并完成主要设计部分。任职要求：1、热爱游戏和设计行业，对移动端/PC端设计趋势有领悟能力2、两年以上互联网产品视觉经验，优秀的视觉设计及审美能力，作品成熟且有一定的创新概念。3、善于沟通，能协调整体设计项目的推进及管理。4、能在压力环境下快速完成设计任务，有移动端经验或手绘能力的优先考虑！职能类别：网页设计/制作/美工视觉设计师关键字：视觉设计平面网页游戏举报分享,视觉设计师
18000-35000/月,三七互娱（上海）科技有限公司,职位描述：1、负责项目整体美术风格的把握，为美工提供总体风格等方面的指引；2、负责项目的美术人力资源调配，承担游戏项目内资源管理和美术工作计划制定工作；3、管理项目游戏美术资源，制定统一的美术规范并严格验收执行；4、负责美术团队的工作计划，工作分配，进度控制；5、负责美术外包资源的需求、发放、验收、管理。任职要求：1、5年网络游戏或网页游戏行业美术工作经历，作为主美参与过至少两款完整的客户端游戏或者多款完整的网页游戏项目开发，有成功商业运作客户端游戏主美经历者优先考虑；2、具有相当丰富的3转2游戏美术经验；3、在原画创作上面，有较强的造型、色彩运用和创意能力；具备较高的分析、评价和审美素质；具有较强的手绘能力，色彩感觉及美术设计能力。对于3d制作、动作、特效、UI、图素处理等方面上具有个人的见解和相关经验；4、有丰富的创作实践经验和深厚的美术功底，优秀的美术欣赏水平及对美术的鉴赏能力；5、了解游戏和游戏产业，能够正确理解美术在游戏开发中的地位和作用，对策划及程序的工作方式有一定的了解，能很好地与策划和程序进行项目协同开发；6、做事认真细致，精益求精，严于律己，具有高度责任感和团队合作精神；7、有很好的项目协作配合能力和执行能力，善于与制作团队的程序、策划合作和沟通。【福利待遇】双休、月结项目奖金、年终奖、餐费补贴、通讯报销、全勤奖、早餐+下午茶、五险一金、年度体检、优秀员工奖、带薪休假、年会抽奖、其他：节假日福利、员工家庭活动、俱乐部、相亲活动......【应聘方式】请将过往 简历作品 发送至QQ：2880092274@qq.com标题备注：主美-姓名备注：有发作品会优先处理，也可直接加Q离线发简历作品。职能类别：其他举报分享,项目主美
15000-25000/月,三七互娱（上海）科技有限公司,职位描述：1、能独立完成一张宣传画；2、沟通能力强，有良好的团队意识，能够接受挫折和压力，服从安排，有上进心；3、具备出色的角色造型和画面表现能力以及深入绘制高精度角色的能力；4、具备绘制多人情景宣传的能力；5、精通Photoshop或者painter；6、作品精致度达到一定高度。任职要求：1、精通插画宣传设计及相关工作规范流程，熟悉游戏美术及相关广告推广手法；2、较高的美术欣赏水平及对游戏美术的鉴赏能力，优秀的创新意识和视野；3、具有娴熟的游戏插画绘制能力，有独立解决复杂项目问题和挑战的能力；4、具备较娴熟的技能和知识，可以把控美术风格定位。【福利待遇】月结项目奖金/年终奖/餐费补贴/通讯补贴/全勤奖/早餐+下午茶/五险一金/年度体检/优秀员工奖/带薪休假/年会抽奖/其他：节假日福利、员工家庭活动、俱乐部、相亲活动......【应聘方式】请将过往 简历作品 发送至QQ：2880092274@qq.com标题备注：插画-姓名备注：办公地址：广州天河有发作品会优先处理，也可直接加Q离线发简历作品。职能类别：绘画举报分享,游戏插画师
8000-9999/月,三七互娱（上海）科技有限公司,职位描述：职位描述：1、依据各游戏产品市场策略制定详尽的海外地区推广宣传计划，对产品宣传结果负责；2、线上、线下活动的策划、执行、推进、分配、计划、后续效果的跟进回馈；3、异业合作的开拓、执行及维护；4、合作伙伴的拓展与日常维护；职位要求：1、1－2年游戏相关市场推广工作经历（条件优秀者可放宽）；2、热爱游戏，对游戏有激情，有追求；3、对游戏行业了解深入，精通多款网路游戏，熟悉游戏推广宣传；4、具备良好的沟通能力，媒体分析能力，能承受较强工作压力，有强烈责任感；5、具备较良好的英语读写能力；6、有手机游戏推广经验、熟悉APP Store及Google Play推广者优先。职能类别：产品/品牌专员市场企划专员举报分享,市场策划
80000-150000/年,云南三七科技药业有限公司,职位描述：1.负责连锁药店店员培训，完成产品培训及销售指导2.协助终端动销工作任职要求：1.具有丰富的药品或保健品培训经验2.熟悉OTC渠道销售模式和运营方式3.熟练制作及使用PPT进行培训4.较强的沟通表达能力，亲和力，善于互动，烘托气氛5.工作积极主动，有热情，接受出差职能类别：培训专员/助理/培训师培训讲师关键字：OTC医药培训讲师举报分享,OTC培训专员
100000-160000/年,云南三七科技药业有限公司,职位描述：1.负责执行公司的销售政策及策略，完成区域分配的销售指标；2.负责一级经销商客户销售计划制定和日常购进，协调上下游渠道；3.负责经销商客户关系维护和日常数据收集、分析；4.协助区域内各类产品推广活动及品牌活动；5.充分了解市场状态，及时向上级主管反映竞争对手的情况及市场动态、提出合理化建议。任职要求：1.市场营销、医学、药学等专科以上学历；2.具有较强的独立工作能力和社交技巧，较好的沟通能力、协调能力和团队合作能力；3.有OTC商务工作经验；4.在本区域内有一定渠道资源者优先。职能类别：商务主管/专员其他关键字：医药商务商业连锁举报分享,商务代表
10000-14999/月,三七互娱（上海）科技有限公司,职位描述：岗位要求：1、统筹安排集团日常税务申报和管理工作；2、负责对新老税务政策的研究，并结合公司业务实施应用；3、进行税务风险控制和税务成本数据分析，控制公司的税务成本；4、负责税务申报档案的保存和管理；任职资格：1、财务、会计、金融或相关财会专业本科以上学历；2、有三年或以上财务或税务经验，熟悉中国中国税法和税务申报流程，3、有注册税务师或注册会计师资格优先考虑；4、有互联网行业或软件行业从业经验优先；5、数据敏感度高，能从数据中发现问题并解决问题；6、善于沟通，工作仔细，认真负责，承压能力强，有团队合作精神。职能类别：税务经理/税务主管举报分享,税务主管
10000-14999/月,三七互娱（上海）科技有限公司,职位描述：工作职责:1、负责完成每月指定游戏项目业绩指标；2、游戏运营项目的推广计划和预算的制订、执行；3、监控游戏运营数据，实时作出运营策略的优化和调整;4、整体调配合作方、技术、客服、市场等内外资源，保证游戏顺利运营。岗位要求：1、大专以上学历，具有2年以上游戏运营或市场运营经验；2、熟知国内外各类主流的网络游戏，对主流网络游戏及发展历史有深入认识；3、了解用户和需求，注重用户感受及体验，有良好的网页游戏运营触觉，善于把握页游戏玩家的消费、喜好心理；4、非常强的计划统筹能力，全面负责运营数据分析及网游产品市场调研工作，针对市场变化制定相应策略；5、思维敏捷，高抗压能力，有知名互联网游戏公司工作经验者优先。职能类别：网站营运经理/主管关键字：手游运营经理发行游戏举报分享,手游运营经理
10000-14999/月,三七互娱（上海）科技有限公司,职位描述：【岗位职责】1、参与搭建游戏主体框架，负责游戏战斗、成长体系、经济系统的数值框架设计；2、运用常用的数值设计方法与实现工具，进行有效的数值模拟和实践；3、负责数值相关表格的创建、配置、测试、调整等工作，以保证游戏数值体系的合理性、平衡性和持续可发展性；4、研究各类游戏数值系统，分析总结出可借鉴学习的地方。【岗位要求】1、大学大专以上学历，数学相关专业优先考虑；2、一年以上数值相关工作经验，至少参与过一款大型网游的完整研发和运营流程；3、具有丰富的游戏经验，至少3年以上网游经验，精通一款以上网游并熟悉其数值体系特征；4、熟练使用office办公软件，精通Excel的数值建模与运算；5、具备优秀的逻辑思维能力和数据分析能力，良好的沟通表达能力和抗压能力，工作认真负责，积极主动。职能类别：游戏策划师举报分享,手游数值策划
8000-9999/月,三七互娱（上海）科技有限公司,职位描述：职位描述：1、负责腾讯广点通广告投放，包括投放方案、预算、日常账户管理等;2、负责与创意团队沟通协调，制定广告创意及素材文案;3、负责制作广告数据报表，分析投放效果并优化;4、负责市场信息搜集，把握市场动向。任职要求：1、有一年以上广告投放经验，有腾讯广点通投放经验的优先;2、精通excel以及powerpoint，善于数据统计、分析与处理;3、熟悉互联网，热爱游戏；4、工作态度认真负责，能承受较大工作压力，具备高度责任心和极强的团队合作精神。职能类别：网络推广专员举报分享,广点通投放
4000-4800/月,三七互娱（上海）科技有限公司,职位描述：岗位职责1、负责公司的安全巡逻、安全看护等2、负责公司进出的人员管控，物质财产保全。3、负责公司办公设备的资产保全。4、完成上级交代其他工作岗位要求1、年龄18—35周岁，初中或同等以上学历，户籍不限，无犯罪记录；2、身体健康、五官端正、工作认真、有集体观念、服从领导、听从指挥；3、品德良好，无不良履历；（复转军人和持保安员资格证书者从优）工作时间：三班倒八小时  购买广州社保 提供餐补职能类别：后勤保安人员关键字：奖金丰厚人才推荐奖话补立即上岗员工旅游举报分享,保安
8000-9999/月,三七互娱（上海）科技有限公司,"职位描述：岗位职责：1、设计游戏世界观,角色性格、关卡剧情、物品名称、任务文本,阵营势力背景等2、在工作过程中，充分与团队成员沟通协调，确保他人理解你的设计意图3、关注产品的每个细节，追求高品质、追求***游戏体验岗位要求：1、有良好的文字功底，拥有自己的写作风格，语言组织表达能力优秀2、了解当前热门网络游戏，了解aprg游戏玩法3、富有热情和创造力，有良好的沟通、表达、分析能力，富有责任感和团队精神，热爱游戏策划这个岗位4、熟练使用各类办公软件职能类别：游戏策划师关键字：文案策划游戏文案剧情策划举报分享",游戏文案策划
3000-5000/月,三七互娱（上海）科技有限公司,职位描述：岗位职责：1、按照公司规范负责平台VIP用户的开拓以及为VIP用户提供咨询服务；2、通过一对一的VIP服务方式及时解决用户反馈的问题并搜集用户建议；3、负责对VIP用户进行活动的宣传及日常维系；4、挖掘VIP用户需求，配合公司完善服务方式。任职要求：1、热爱并熟悉网络游戏，有志从事游戏行业者；2、普通话标准，沟通和语言表达能力强；3、熟悉常用办公软件，中文打字速度60字/分钟；4、吃苦耐劳，能适应较大的工作压力，能接受轮班工作安排；5、具备高度激情，号召力和感染能力强，有游戏公会会长，论坛版主，游戏客服等网络游戏行业工作经验者优先考虑。职能类别：网络/在线客服VIP专员举报分享,游戏VIP客服
25000-29999/月,三七互娱（上海）科技有限公司,职位描述：岗位职责 :1、负责游戏功能系统的服务端开发工作；2、协助系统架构师对服务器程序进行架构分析和软件设计，并完成相应的文档；3、主动跟进与处理各模块的bug；4、开发服务端各项周边工具；5、负责自己所编写模块的单元测试工作。任职资格：1、计算机及相关专业本科以上学历，5年以上JAVA编程经验，有较扎实的JAVA基础知识，能够熟练使用JAVA相关技术（socket，spring）进行独立开发；2、熟悉JAVA多线程、并发、线程安全；3、熟悉TCP/IP协议，有基于java nio框架开发经验，熟悉Mina、Netty等网络通讯框架；4、熟悉Linux/unix常用命令，有基于Tomcat/Weblogic/Nginx等网络服务部署、管理及优化配置经验；5、熟悉MySQL数据库，能编写数据分析及查询类SQL语句，具备对游戏服务端数据存储的设计能力；6、有规范化标准化的代码编写习惯，思路清晰，善于思考，能独立分析和解决问题；7、具备网页游戏项目开发经验，至少2款成功上线经验，有丰富的编码经验和管理经验。职能类别：多媒体/游戏开发工程师关键字：后端主程java主程服务器主程java服务端主程后台主程举报分享,java服务端主程
6000-7999/月,三七互娱（上海）科技有限公司,职位描述：岗位职责：1. 根据游戏功能设计文档编写测试用例。2. 根据测试用例对游戏产品进行全面测试，撰写测试报告，提交测试结果，并对测试结果进行分析。3. 对游戏产品质量进行实时监控。4. 管理游戏缺陷，推动游戏缺陷的解决。岗位要求：1. 熟悉测试工作，了解测试流程，一年以上游戏测试经验。2. 熟悉主流网络游戏，对游戏具备一定的分析能力。3. 熟悉常用的测试方法和测试工具。4. 诚信正直，具备高度的责任心。5. 工作态度认真严谨，踏实耐心，能适大量重复性的工作。6. 具备较强的沟通能力、敬业精神和极强的团队合作精神。7. 较强的逻辑思维能力和积极主动精神，能够有力推动和协调工作的开展。8. 热爱游戏，有丰富的游戏经验，对游戏有良好的认识和理解。职能类别：软件测试测试员关键字：游戏测试软件测试测试工程师测试举报分享,游戏测试工程师
8000-12000/月,三七互娱（上海）科技有限公司,"职位描述：岗位职责：1.linux服务器初始化，网页游戏的部署、更新、合服；2.分析排除系统、数据库、网络、应用等故障及错误；3.游戏运维脚本编写和部署；4.游戏运行健康状态监控、故障响应及处理；5.运维工作文档及报告填写；任职要求：1.全日制本科及以上学历；2.中型页游及以上运维经验优先；3.熟悉网络基本原理，熟悉tcp/ip协议；4.熟悉tomcat、nginx、apache、resin、lighttpd等常用web服务器架设和故障处理；5.熟练使用linux，了解操作系统原理，在Linux系统管理及优化有丰富经验；6.熟练使用cacti、zabbix、nagios等常用监控工具；7.熟悉Mysql的管理维护及常见故障处理,熟悉mysql cluster优先；8.熟悉Shell编程，熟悉Python优先；9.熟悉ansible、puppet自动化运维工具优先；10.熟悉反向代理、负载均衡和高可用技术优先；职能类别：技术支持/维护工程师系统工程师关键字：运维游戏运维运维工程师系统工程师linux运维举报分享",游戏运维工程师
6000-10000/月,三七互娱（上海）科技有限公司,"职位描述：岗位职责：1.负责公司游戏网页的自主设计、策划和创作、完成页面设计视觉效果图，负责游戏专题活动页面的美术创意和设计工作；落地页和大厅内嵌等广告设计；2.负责游戏相关的宣传图,广告图，游戏新闻配图、渠道推广图、任务市集广点通和简单FLASH制作等；3.有丰富的想象力和创造力、领悟力强、思路开阔、能较好理解需求；4.支持网页的日常修改、更新等相关设计工作。任职条件：1.艺术、设计相关专业，具有较强的设计和审美能力，2年及以上工作经验；2. 熟练使用Photoshop、AI、Flash等相关设计制作相关软件；游戏行业相关工作经验者优先；3.具有良好的网页及平面设计能力，具有丰富的想象力和创造力，较强的色彩搭配能力、审美观念及高质量的设计图，良好的视觉创意经验和创意设计能力；4.了解网页的基本设计、搭建、布局和html代码，简单FLASH制作技能操作以及印刷品的设计制作等。5.沟通能力强，工作敬业、热情积极、责任心强；6.良好的团队合作精神,有较强的自学能力及吃苦耐劳的工作精神；7.投递简历请附3-5个网页设计案例作品或网站地址，以及游戏相关的工作作品。职能类别：网页设计/制作/美工举报分享",网页设计师
8000-9999/月,三七互娱（上海）科技有限公司,职位描述：岗位职责：1、负责DSP/网盟/腾讯移动广点通广告投放，包括投放方案、预算、日常账户管理等;2、负责与创意团队沟通协调，制定广告创意及素材文案;3、负责制作广告数据报表，分析投放效果并优化;4、负责市场信息搜集，把握市场动向。任职要求：1、有两年以上DSP/网盟/腾讯广点通投放经验;2、精通excel以及powerpoint，善于数据统计、分析与处理;3、熟悉互联网，热爱游戏；4、工作态度认真负责，能承受较大工作压力，具备高度责任心和极强的团队合作精神。职能类别：其他举报分享,广告投放专员
10000-20000/月,三七互娱（上海）科技有限公司,职位描述：岗位职责：1、  负责对业务线提供全方位的管理支持工作（HR制度流程的宣贯和落实、试用期管理、培训需求发掘、团队氛围的建设、转岗、晋升、内部竞聘、离职面谈、内部激励、协助月度和年度绩效考核工作及团队考核规则的修订等）和业务线负责人密切协作，作为可信赖的业务线伙伴角色，协助业务线负责人不断提升团队绩效2、  协助业务线负责人管理组织架构调整、人员配置规划和人员编制预算、ERCase跟进3、  协助业务部门流程的梳理或优化、根据团队问题的诊断提供专业性建议及解决方案4、  建立信息共享平台，维护支持团队的人员数据，并定期做相关数据分析，提供其它增值性及配合业务的工作5、  配合其他HR模块项目及制度的落地，并及时反馈在执行过程中的各种问题，协调跟进问题的解决6、  协助HR后台功能的健全发展，参与制订人力资源相关的政策制度7、  员工关系维护：加强员工沟通管理，针对所负责的部门，定期进行员工访谈，并了解员工思想动态，给予相应地引导，并将问题进行反馈和处理任职要求：1、  统招本科以上学历2、  4年以上HR工作经验，至少熟悉3个HR模块， 有游戏行业或互联网公司HRBP经验优先3、  具有较强的沟通影响力、统筹策划能力、执行力和独立工作能力4、  能接受高强度的工作，抗压性好，工作态度积极乐观、认真严谨5、  具备良好的学习能力和主动意识，能够主动深入业务，了解业务，对业务部门的需求时刻保持敏感性，能够承担多角色多任务的工作6、  熟悉国家和地方人事相关法律法规，熟练操作office办公软件职能类别：其他举报分享,HRBP经理
6000-7999/月,三七互娱（上海）科技有限公司,职位描述：岗位职责：1、建立和维护公司人员招聘渠道，及时发布招聘信息，积极开拓招聘渠道，满足公司的人才需求；2、筛选简历、电话约见、面试、背景调查、录用审批/离职手续办理；3、负责人才筛选、组织各类面试，完善及优化招聘相关流程；4、建立健全的员工档案，并留存建档；5、完成领导交办的其他工作。任职要求：1、本科或以上学历，人力资源管理相关专业优先；2、一年人力资源相关工作经验，熟悉企业的部门招聘流程及各种招聘渠道，对人才的发现与引进、组织与调整有丰富的实践经验；3、良好的语言表达、沟通、协调能力、亲和力和敏锐的洞察力及分析判断力，能够承受一定的工作压力；4、形象气质佳，投递简历请附带个人生活照。职能类别：招聘专员/助理招聘经理/主管关键字：高级招聘专员猎聘猎头举报分享,招聘专员
6000-12000/月,三七互娱（上海）科技有限公司,职位描述：岗位职责：1、  负责对业务线提供全方位的管理支持工作（HR制度流程的宣贯和落实、试用期管理、培训需求发掘、团队氛围的建设、转岗、晋升、内部竞聘、离职面谈、内部激励、协助月度和年度绩效考核工作及团队考核规则的修订等）和业务线负责人密切协作，作为可信赖的业务线伙伴角色，协助业务线负责人不断提升团队绩效2、  协助业务线负责人管理组织架构调整、人员配置规划和人员编制预算、ERCase跟进3、  协助业务部门流程的梳理或优化、根据团队问题的诊断提供专业性建议及解决方案4、  建立信息共享平台，维护支持团队的人员数据，并定期做相关数据分析，提供其它增值性及配合业务的工作5、  配合其他HR模块项目及制度的落地，并及时反馈在执行过程中的各种问题，协调跟进问题的解决6、  员工关系维护：加强员工沟通管理，针对所负责的部门，定期进行员工访谈，并了解员工思想动态，给予相应地引导，并将问题进行反馈和处理任职要求：1、  统招本科以上学历2、  1年以上HR工作经验，至少熟悉3个模块（招聘优先）， 有游戏行业或互联网公司HRBP经验优先3、  具有较强的沟通影响力、统筹策划能力、执行力和独立工作能力4、  能接受高强度的工作，抗压性好，工作态度积极乐观、认真严谨5、  具备良好的学习能力和主动意识，能够主动深入业务，了解业务，对业务部门的需求时刻保持敏感性，能够承担多角色多任务的工作6、  熟悉国家和地方人事相关法律法规，熟练操作office办公软件职能类别：人事主管其他举报分享,HRBP
